ID game,ID team,ID player,missed pucks,total throws,% of reflected shots
7519.00,129.00,2309.00,4.00,18.00,77.78
7519.00,64.00,5769.00,5.00,23.00,78.26
7524.00,269.00,2438.00,2.00,19.00,89.47
7524.00,38.00,5779.00,5.00,21.00,76.19
7536.00,453.00,599.00,12.00,38.00,68.42
7494.00,48.00,195.00,2.00,19.00,89.47
7494.00,409.00,1308.00,5.00,27.00,81.48
7527.00,132.00,1176.00,6.00,15.00,60.00
7527.00,445.00,8403.00,1.00,34.00,97.06
7492.00,63.00,7222.00,7.00,24.00,70.83
7535.00,431.00,8020.00,2.00,20.00,90.00
7492.00,191.00,6599.00,5.00,31.00,83.87
7520.00,26.00,2459.00,0.00,16.00,100.00
7520.00,448.00,7966.00,4.00,22.00,81.82
7017.00,17.00,8010.00,3.00,31.00,90.32
7017.00,447.00,6140.00,6.00,19.00,68.42
7517.00,403.00,4182.00,3.00,23.00,86.96
7517.00,23.00,2559.00,2.00,21.00,90.48
7537.00,411.00,5723.00,2.00,5.00,60.00
7521.00,8.00,656.00,3.00,19.00,84.21
7521.00,110.00,3072.00,4.00,26.00,84.62
7507.00,200.00,4256.00,2.00,15.00,86.67
7507.00,329.00,4246.00,3.00,21.00,85.71
7506.00,53.00,1311.00,5.00,33.00,84.85
7506.00,408.00,667.00,12.00,40.00,70.00
7020.00,29.00,673.00,2.00,65.00,96.92
7020.00,442.00,7851.00,4.00,25.00,84.00
7019.00,1.00,7472.00,6.00,33.00,81.82
7019.00,46.00,5751.00,7.00,35.00,80.00
7525.00,207.00,908.00,5.00,45.00,88.89
7510.00,410.00,3273.00,1.00,35.00,97.14
7510.00,405.00,4482.00,4.00,20.00,80.00
7090.00,396.00,6488.00,8.00,46.00,82.61
7090.00,239.00,938.00,1.00,12.00,91.67
7526.00,402.00,3430.00,3.00,23.00,86.96
7526.00,331.00,4524.00,4.00,22.00,81.82
7495.00,109.00,6040.00,10.00,28.00,64.29
7495.00,379.00,71.00,3.00,25.00,88.00
7518.00,441.00,7923.00,2.00,20.00,90.00
7518.00,440.00,7064.00,6.00,37.00,83.78
7089.00,12.00,6605.00,3.00,36.00,91.67
7089.00,31.00,995.00,2.00,12.00,83.33
7092.00,35.00,222.00,4.00,31.00,87.10
7092.00,15.00,1266.00,5.00,25.00,80.00
7529.00,332.00,1194.00,5.00,40.00,87.50
7522.00,451.00,8043.00,19.00,45.00,57.78
7522.00,130.00,5694.00,2.00,11.00,81.82
7509.00,138.00,5123.00,4.00,45.00,91.11
7509.00,443.00,6600.00,1.00,27.00,96.30
7508.00,211.00,2458.00,2.00,18.00,88.89
7508.00,450.00,4933.00,0.00,14.00,100.00
7528.00,404.00,7144.00,3.00,15.00,80.00
7528.00,104.00,5561.00,5.00,27.00,81.48
7091.00,399.00,7472.00,7.00,33.00,78.79
7091.00,111.00,2458.00,4.00,20.00,80.00
7530.00,438.00,4300.00,2.00,22.00,90.91
7557.00,38.00,4603.00,10.00,28.00,64.29
7557.00,407.00,4339.00,7.00,26.00,73.08
7022.00,46.00,4710.00,5.00,28.00,82.14
7022.00,49.00,222.00,3.00,26.00,88.46
7513.00,405.00,4410.00,5.00,33.00,84.85
7513.00,329.00,1534.00,1.00,24.00,95.83
7551.00,445.00,8403.00,8.00,34.00,76.47
7551.00,215.00,5581.00,2.00,13.00,84.62
7556.00,110.00,569.00,6.00,30.00,80.00
7556.00,207.00,4545.00,2.00,23.00,91.30
7559.00,411.00,5723.00,0.00,5.00,100.00
7559.00,453.00,7047.00,16.00,43.00,62.79
7561.00,205.00,1046.00,1.00,7.00,85.71
7561.00,404.00,7144.00,5.00,39.00,87.18
7560.00,176.00,5509.00,6.00,21.00,71.43
7553.00,8.00,7620.00,4.00,28.00,85.71
7553.00,448.00,7970.00,6.00,24.00,75.00
7567.00,375.00,5639.00,3.00,25.00,88.00
7567.00,130.00,5694.00,2.00,14.00,85.71
7498.00,187.00,3717.00,7.00,30.00,76.67
7497.00,48.00,4182.00,3.00,31.00,90.32
7497.00,333.00,2478.00,2.00,26.00,92.31
7552.00,402.00,8020.00,2.00,25.00,92.00
7552.00,26.00,2459.00,5.00,28.00,82.14
7023.00,442.00,7851.00,2.00,20.00,90.00
7023.00,447.00,6140.00,8.00,44.00,81.82
7563.00,406.00,7837.00,4.00,24.00,83.33
7563.00,332.00,1194.00,8.00,36.00,77.78
7564.00,61.00,4410.00,6.00,21.00,71.43
7564.00,65.00,5774.00,3.00,19.00,84.21
7496.00,208.00,979.00,6.00,24.00,75.00
7496.00,131.00,520.00,3.00,40.00,92.50
7021.00,4.00,1376.00,7.00,25.00,72.00
7021.00,17.00,8010.00,0.00,19.00,100.00
7024.00,56.00,995.00,6.00,28.00,78.57
7024.00,29.00,7821.00,7.00,42.00,83.33
7514.00,200.00,4257.00,7.00,38.00,81.58
7514.00,138.00,5123.00,4.00,20.00,80.00
7562.00,446.00,7979.00,15.00,31.00,51.61
7562.00,438.00,6325.00,3.00,13.00,76.92
7568.00,397.00,4603.00,0.00,24.00,100.00
7568.00,431.00,8407.00,3.00,11.00,72.73
7565.00,132.00,1060.00,2.00,15.00,86.67
7095.00,12.00,6605.00,1.00,25.00,96.00
7095.00,452.00,7821.00,4.00,30.00,86.67
7094.00,396.00,7157.00,8.00,39.00,79.49
7094.00,35.00,222.00,0.00,15.00,100.00
7499.00,63.00,7222.00,1.00,18.00,94.44
7499.00,109.00,6040.00,13.00,31.00,58.06
7096.00,15.00,1266.00,3.00,17.00,82.35
7096.00,399.00,7472.00,5.00,41.00,87.80
7555.00,331.00,4524.00,4.00,23.00,82.61
7512.00,53.00,1311.00,1.00,31.00,96.77
7512.00,450.00,4933.00,5.00,19.00,73.68
7511.00,443.00,6600.00,1.00,32.00,96.88
7511.00,410.00,6068.00,5.00,23.00,78.26
7093.00,31.00,995.00,3.00,26.00,88.46
7093.00,111.00,10.00,4.00,29.00,86.21
7571.00,216.00,6584.00,4.00,29.00,86.21
7571.00,65.00,5774.00,3.00,20.00,85.00
7569.00,404.00,7144.00,3.00,16.00,81.25
7569.00,445.00,8403.00,8.00,41.00,80.49
7572.00,132.00,339.00,7.00,35.00,80.00
7572.00,332.00,3072.00,3.00,29.00,89.66
7570.00,446.00,7979.00,5.00,30.00,83.33
7570.00,205.00,1046.00,2.00,16.00,87.50
7609.00,409.00,740.00,2.00,22.00,90.91
7609.00,399.00,8012.00,9.00,36.00,75.00
7574.00,215.00,16.00,3.00,18.00,83.33
7574.00,61.00,5498.00,5.00,23.00,78.26
7608.00,53.00,4545.00,3.00,25.00,88.00
7608.00,379.00,6600.00,2.00,26.00,92.31
7566.00,269.00,2438.00,5.00,22.00,77.27
7566.00,331.00,217.00,4.00,14.00,71.43
7025.00,49.00,222.00,4.00,34.00,88.24
7610.00,48.00,4182.00,4.00,23.00,82.61
7610.00,63.00,7222.00,3.00,23.00,86.96
7028.00,442.00,7851.00,5.00,20.00,75.00
7028.00,1.00,7472.00,4.00,31.00,87.10
7612.00,440.00,5123.00,5.00,22.00,77.27
7612.00,64.00,5769.00,4.00,21.00,80.95
7573.00,104.00,5561.00,7.00,29.00,75.86
7573.00,438.00,4300.00,4.00,14.00,71.43
7616.00,131.00,520.00,5.00,41.00,87.80
7616.00,333.00,2478.00,2.00,34.00,94.12
7613.00,441.00,7924.00,5.00,22.00,77.27
7613.00,336.00,5774.00,1.00,17.00,94.12
7027.00,46.00,5751.00,6.00,53.00,88.68
7027.00,56.00,995.00,2.00,12.00,83.33
7615.00,403.00,1311.00,5.00,25.00,80.00
7615.00,200.00,4256.00,3.00,18.00,83.33
7554.00,189.00,5121.00,6.00,21.00,71.43
7554.00,448.00,7970.00,5.00,25.00,80.00
7558.00,207.00,908.00,3.00,26.00,88.46
7558.00,8.00,656.00,8.00,27.00,70.37
7611.00,44.00,5516.00,2.00,21.00,90.48
7611.00,129.00,2309.00,3.00,27.00,88.89
7614.00,214.00,4565.00,4.00,19.00,78.95
7614.00,405.00,1407.00,3.00,17.00,82.35
7026.00,447.00,6140.00,3.00,28.00,89.29
7026.00,4.00,998.00,2.00,37.00,94.59
7261.00,239.00,2478.00,9.00,29.00,68.97
7261.00,31.00,995.00,3.00,30.00,90.00
7442.00,35.00,769.00,7.00,13.00,46.15
7442.00,111.00,10.00,5.00,27.00,81.48
7695.00,38.00,4256.00,3.00,25.00,88.00
7695.00,26.00,2459.00,7.00,36.00,80.56
7693.00,189.00,5121.00,2.00,20.00,90.00
7661.00,129.00,2309.00,2.00,16.00,87.50
7661.00,200.00,4257.00,1.00,22.00,95.45
7638.00,53.00,4545.00,7.00,29.00,75.86
7638.00,409.00,1308.00,3.00,20.00,85.00
7699.00,61.00,4410.00,4.00,27.00,85.19
7699.00,132.00,339.00,1.00,22.00,95.45
7701.00,406.00,7837.00,12.00,36.00,66.67
7701.00,65.00,5774.00,0.00,30.00,100.00
7656.00,187.00,10.00,1.00,24.00,95.83
7656.00,410.00,3273.00,3.00,21.00,85.71
7700.00,404.00,7144.00,1.00,18.00,94.44
7700.00,215.00,5581.00,0.00,20.00,100.00
7694.00,110.00,569.00,5.00,36.00,86.11
7694.00,8.00,1557.00,2.00,17.00,88.24
7659.00,64.00,5769.00,11.00,33.00,66.67
7659.00,441.00,7923.00,5.00,22.00,77.27
7702.00,332.00,1194.00,6.00,20.00,70.00
7702.00,130.00,5694.00,2.00,21.00,90.48
7637.00,63.00,7222.00,5.00,31.00,83.87
7637.00,208.00,979.00,4.00,23.00,82.61
7639.00,131.00,520.00,2.00,33.00,93.94
7639.00,379.00,71.00,4.00,20.00,80.00
7706.00,397.00,4603.00,3.00,18.00,83.33
7706.00,375.00,5639.00,2.00,21.00,90.48
7031.00,56.00,7542.00,6.00,32.00,81.25
7031.00,442.00,7851.00,2.00,31.00,93.55
7707.00,439.00,7816.00,6.00,23.00,73.91
7707.00,216.00,6584.00,7.00,25.00,72.00
7657.00,335.00,6265.00,1.00,11.00,90.91
7657.00,450.00,4933.00,5.00,32.00,84.38
7660.00,440.00,5123.00,1.00,27.00,96.30
7660.00,214.00,4565.00,5.00,38.00,86.84
7654.00,408.00,8010.00,0.00,16.00,100.00
7654.00,329.00,1534.00,5.00,27.00,81.48
7640.00,333.00,2478.00,1.00,24.00,95.83
7640.00,399.00,8012.00,4.00,34.00,88.24
7030.00,46.00,5751.00,1.00,34.00,97.06
7030.00,447.00,4888.00,6.00,28.00,78.57
7696.00,331.00,217.00,2.00,21.00,90.48
7696.00,269.00,2438.00,3.00,24.00,87.50
7098.00,15.00,7519.00,1.00,14.00,92.86
7658.00,109.00,2437.00,5.00,22.00,77.27
7658.00,23.00,2559.00,2.00,46.00,95.65
7698.00,448.00,7970.00,5.00,23.00,78.26
7698.00,438.00,6325.00,3.00,30.00,90.00
7097.00,452.00,7821.00,2.00,23.00,91.30
7097.00,111.00,10.00,3.00,41.00,92.68
7655.00,211.00,2458.00,2.00,29.00,93.10
7655.00,443.00,6600.00,1.00,24.00,95.83
7704.00,451.00,573.00,3.00,24.00,87.50
7704.00,401.00,1176.00,6.00,20.00,70.00
7033.00,17.00,8010.00,9.00,30.00,70.00
7033.00,442.00,7851.00,6.00,27.00,77.78
7032.00,29.00,673.00,3.00,36.00,91.67
7032.00,1.00,7472.00,5.00,27.00,81.48
7100.00,239.00,938.00,2.00,25.00,92.00
7100.00,31.00,7542.00,4.00,37.00,89.19
7662.00,402.00,8407.00,3.00,25.00,88.00
7703.00,104.00,5561.00,3.00,11.00,72.73
7697.00,205.00,1046.00,6.00,21.00,71.43
7697.00,22.00,4435.00,3.00,25.00,88.00
7746.00,207.00,4545.00,2.00,19.00,89.47
7746.00,26.00,1365.00,3.00,20.00,85.00
7752.00,132.00,7923.00,3.00,17.00,82.35
7752.00,404.00,7144.00,6.00,31.00,80.65
7755.00,130.00,5694.00,2.00,20.00,90.00
7755.00,215.00,16.00,1.00,15.00,93.33
7749.00,110.00,569.00,8.00,46.00,82.61
7749.00,407.00,8431.00,1.00,9.00,88.89
7759.00,445.00,7618.00,6.00,19.00,68.42
7759.00,216.00,6584.00,4.00,25.00,84.00
7761.00,411.00,5717.00,2.00,22.00,90.91
7761.00,439.00,7816.00,4.00,11.00,63.64
7760.00,397.00,4603.00,3.00,20.00,85.00
7754.00,446.00,7979.00,3.00,14.00,78.57
7754.00,61.00,4410.00,5.00,23.00,78.26
7668.00,336.00,5774.00,5.00,20.00,75.00
7668.00,64.00,7222.00,4.00,31.00,87.10
7757.00,438.00,4300.00,0.00,15.00,100.00
7757.00,332.00,1194.00,8.00,23.00,65.22
7670.00,403.00,1311.00,7.00,32.00,78.12
7670.00,440.00,5123.00,3.00,31.00,90.32
7762.00,401.00,6045.00,5.00,23.00,78.26
7762.00,453.00,7047.00,3.00,23.00,86.96
7644.00,48.00,4182.00,2.00,31.00,93.55
7644.00,131.00,3273.00,5.00,27.00,81.48
7642.00,191.00,6599.00,5.00,26.00,80.77
7642.00,63.00,7222.00,8.00,27.00,70.37
7751.00,406.00,6923.00,5.00,24.00,79.17
7751.00,104.00,5561.00,4.00,20.00,80.00
7643.00,191.00,6599.00,2.00,23.00,91.30
7643.00,399.00,8012.00,4.00,31.00,87.10
7663.00,335.00,7618.00,4.00,18.00,77.78
7663.00,443.00,6600.00,1.00,32.00,96.88
7664.00,187.00,3717.00,2.00,27.00,92.59
7664.00,408.00,8010.00,3.00,33.00,90.91
7103.00,452.00,673.00,3.00,42.00,92.86
7103.00,239.00,938.00,5.00,32.00,84.38
7669.00,214.00,8012.00,9.00,41.00,78.05
7669.00,441.00,7924.00,1.00,26.00,96.15
7102.00,31.00,7542.00,1.00,40.00,97.50
7102.00,35.00,5751.00,3.00,25.00,88.00
7665.00,23.00,2559.00,4.00,24.00,83.33
7665.00,211.00,2458.00,0.00,27.00,100.00
7748.00,22.00,4435.00,4.00,30.00,86.67
7748.00,8.00,1557.00,3.00,21.00,85.71
7671.00,129.00,2309.00,4.00,27.00,85.19
7671.00,405.00,4482.00,2.00,21.00,90.48
7747.00,189.00,5121.00,5.00,24.00,79.17
7747.00,38.00,5779.00,4.00,32.00,87.50
7756.00,449.00,1194.00,2.00,26.00,92.31
7756.00,451.00,573.00,3.00,30.00,90.00
7104.00,12.00,6605.00,2.00,32.00,93.75
7104.00,111.00,10.00,3.00,34.00,91.18
7767.00,110.00,569.00,3.00,35.00,91.43
7767.00,26.00,2459.00,1.00,8.00,87.50
7034.00,49.00,222.00,5.00,33.00,84.85
7034.00,447.00,6140.00,14.00,33.00,57.58
7675.00,129.00,5694.00,4.00,38.00,89.47
7675.00,440.00,3428.00,3.00,21.00,85.71
7673.00,336.00,5536.00,4.00,28.00,85.71
7771.00,331.00,4524.00,4.00,30.00,86.67
7771.00,407.00,8431.00,7.00,21.00,66.67
7777.00,404.00,7144.00,5.00,36.00,86.11
7777.00,438.00,4300.00,8.00,27.00,70.37
7770.00,269.00,599.00,1.00,20.00,95.00
7778.00,65.00,5774.00,4.00,27.00,85.19
7778.00,61.00,5498.00,7.00,27.00,74.07
7774.00,448.00,7966.00,4.00,32.00,87.50
7774.00,132.00,339.00,3.00,23.00,86.96
7775.00,406.00,6923.00,1.00,24.00,95.83
7674.00,403.00,195.00,9.00,30.00,70.00
7674.00,441.00,7923.00,2.00,22.00,90.91
7035.00,17.00,997.00,6.00,37.00,83.78
7035.00,56.00,995.00,2.00,33.00,93.94
7107.00,31.00,995.00,3.00,24.00,87.50
7645.00,208.00,979.00,5.00,26.00,80.77
7645.00,191.00,8566.00,6.00,21.00,71.43
7776.00,332.00,1194.00,3.00,11.00,72.73
7776.00,215.00,16.00,1.00,11.00,90.91
7646.00,191.00,6599.00,2.00,26.00,92.31
7646.00,379.00,6600.00,4.00,25.00,84.00
7649.00,333.00,2478.00,1.00,15.00,93.33
7649.00,409.00,1308.00,2.00,30.00,93.33
7678.00,450.00,4933.00,5.00,23.00,78.26
7678.00,211.00,2458.00,1.00,10.00,90.00
7681.00,23.00,2559.00,5.00,33.00,84.85
7681.00,335.00,7618.00,6.00,35.00,82.86
7036.00,4.00,998.00,4.00,24.00,83.33
7036.00,1.00,7472.00,2.00,32.00,93.75
7768.00,205.00,1046.00,2.00,26.00,92.31
7768.00,8.00,1557.00,1.00,17.00,94.12
7677.00,200.00,4256.00,10.00,31.00,67.74
7769.00,22.00,4435.00,2.00,19.00,89.47
7769.00,207.00,4545.00,4.00,24.00,83.33
7772.00,104.00,178.00,1.00,19.00,94.74
7772.00,130.00,5694.00,2.00,25.00,92.00
7676.00,405.00,4482.00,5.00,31.00,83.87
7676.00,402.00,8407.00,4.00,11.00,63.64
7784.00,438.00,6325.00,3.00,32.00,90.62
7784.00,65.00,5774.00,4.00,22.00,81.82
7764.00,176.00,5509.00,0.00,25.00,100.00
7823.00,400.00,7809.00,5.00,29.00,82.76
7823.00,439.00,7816.00,3.00,20.00,85.00
7684.00,187.00,10.00,3.00,28.00,89.29
7684.00,23.00,2559.00,4.00,21.00,80.95
7037.00,29.00,673.00,2.00,20.00,90.00
7037.00,46.00,4710.00,6.00,23.00,73.91
7683.00,329.00,71.00,3.00,29.00,89.66
7683.00,335.00,5123.00,1.00,12.00,91.67
7651.00,399.00,8012.00,3.00,28.00,89.29
7651.00,379.00,6600.00,2.00,31.00,93.55
7690.00,129.00,5694.00,5.00,29.00,82.76
7690.00,441.00,7923.00,4.00,28.00,85.71
7688.00,64.00,7222.00,3.00,24.00,87.50
7688.00,214.00,4565.00,1.00,23.00,95.65
7652.00,208.00,979.00,6.00,32.00,81.25
7652.00,48.00,195.00,5.00,35.00,85.71
7780.00,331.00,217.00,8.00,16.00,50.00
7780.00,205.00,1046.00,3.00,23.00,86.96
7685.00,211.00,2458.00,3.00,25.00,88.00
7685.00,109.00,6040.00,6.00,16.00,62.50
7779.00,38.00,4256.00,1.00,10.00,90.00
7779.00,110.00,5561.00,8.00,40.00,80.00
7789.00,451.00,573.00,1.00,27.00,96.30
7789.00,453.00,7047.00,3.00,19.00,84.21
7790.00,332.00,1194.00,6.00,0.00,-inf
7788.00,401.00,1435.00,2.00,16.00,87.50
7788.00,449.00,4294.00,1.00,23.00,95.65
7786.00,132.00,339.00,3.00,12.00,75.00
7786.00,104.00,178.00,1.00,19.00,94.74
7790.00,61.00,4410.00,2.00,18.00,88.89
7785.00,215.00,5219.00,3.00,22.00,86.36
7763.00,411.00,5723.00,3.00,12.00,75.00
7763.00,431.00,8407.00,2.00,24.00,91.67
7686.00,443.00,6600.00,2.00,21.00,90.48
7686.00,410.00,3273.00,8.00,31.00,74.19
7781.00,207.00,908.00,1.00,25.00,96.00
7781.00,189.00,5121.00,2.00,16.00,87.50
7687.00,408.00,8010.00,2.00,21.00,90.48
7687.00,450.00,4933.00,1.00,25.00,96.00
7782.00,407.00,8431.00,5.00,23.00,78.26
7782.00,22.00,4435.00,4.00,24.00,83.33
7791.00,404.00,7144.00,2.00,26.00,92.31
7791.00,448.00,7970.00,6.00,26.00,76.92
7783.00,269.00,2438.00,3.00,26.00,88.46
7783.00,8.00,1557.00,4.00,15.00,73.33
7869.00,269.00,2438.00,2.00,19.00,89.47
7869.00,26.00,339.00,3.00,42.00,92.86
7874.00,131.00,520.00,3.00,23.00,86.96
7874.00,208.00,4257.00,5.00,30.00,83.33
7871.00,207.00,908.00,4.00,39.00,89.74
7871.00,331.00,4524.00,0.00,14.00,100.00
7875.00,399.00,8012.00,3.00,24.00,87.50
7875.00,53.00,1311.00,2.00,16.00,87.50
7012.00,29.00,673.00,1.00,28.00,96.43
7012.00,1.00,6605.00,2.00,35.00,94.29
7894.00,375.00,4360.00,2.00,21.00,90.48
7894.00,431.00,8407.00,1.00,17.00,94.12
7889.00,438.00,6325.00,2.00,15.00,86.67
7889.00,132.00,7923.00,5.00,29.00,82.76
7879.00,129.00,2309.00,4.00,25.00,84.00
7879.00,336.00,5536.00,0.00,23.00,100.00
7897.00,453.00,7047.00,8.00,25.00,68.00
7897.00,401.00,1435.00,4.00,18.00,77.78
7899.00,445.00,7618.00,1.00,19.00,94.74
7899.00,400.00,8040.00,2.00,24.00,91.67
7890.00,65.00,5774.00,5.00,32.00,84.38
7890.00,215.00,5219.00,3.00,17.00,82.35
7888.00,446.00,7979.00,2.00,19.00,89.47
7888.00,130.00,5694.00,4.00,29.00,86.21
7898.00,216.00,7625.00,2.00,20.00,90.00
7876.00,48.00,195.00,2.00,34.00,94.12
7876.00,379.00,71.00,3.00,20.00,85.00
7067.00,12.00,6605.00,6.00,26.00,76.92
7067.00,111.00,10.00,2.00,26.00,92.31
7878.00,403.00,195.00,6.00,28.00,78.57
7878.00,64.00,7222.00,4.00,26.00,84.62
7042.00,4.00,1376.00,7.00,22.00,68.18
7042.00,442.00,7851.00,5.00,37.00,86.49
7877.00,333.00,2478.00,4.00,29.00,86.21
7877.00,63.00,8579.00,3.00,29.00,89.66
7882.00,200.00,4256.00,2.00,0.00,-inf
7882.00,405.00,4482.00,6.00,22.00,72.73
7893.00,61.00,4410.00,4.00,18.00,77.78
7893.00,404.00,7144.00,2.00,30.00,93.33
7881.00,440.00,5123.00,3.00,24.00,87.50
7883.00,410.00,6068.00,4.00,32.00,87.50
7883.00,23.00,2559.00,6.00,21.00,71.43
7873.00,205.00,1046.00,3.00,24.00,87.50
7873.00,38.00,5779.00,4.00,22.00,81.82
7892.00,448.00,7970.00,6.00,27.00,77.78
7892.00,104.00,5561.00,5.00,26.00,80.77
7082.00,12.00,6605.00,3.00,24.00,87.50
7082.00,396.00,6488.00,2.00,32.00,93.75
7887.00,329.00,71.00,3.00,14.00,78.57
7049.00,56.00,995.00,4.00,34.00,88.24
7049.00,447.00,6140.00,11.00,29.00,62.07
7887.00,211.00,2458.00,1.00,20.00,95.00
7895.00,397.00,416.00,4.00,24.00,83.33
7870.00,22.00,4435.00,3.00,12.00,75.00
7870.00,189.00,5121.00,5.00,27.00,81.48
7896.00,451.00,573.00,3.00,25.00,88.00
7896.00,449.00,1194.00,5.00,19.00,73.68
7880.00,441.00,7924.00,8.00,28.00,71.43
7880.00,402.00,8020.00,1.00,20.00,95.00
7872.00,8.00,1557.00,8.00,32.00,75.00
7872.00,407.00,8431.00,1.00,12.00,91.67
7884.00,408.00,8010.00,3.00,32.00,90.62
7884.00,109.00,2437.00,4.00,15.00,73.33
7885.00,450.00,4933.00,6.00,37.00,83.78
7886.00,187.00,10.00,3.00,26.00,88.46
7908.00,8.00,7620.00,0.00,23.00,100.00
7908.00,26.00,339.00,3.00,25.00,88.00
7941.00,445.00,7883.00,11.00,49.00,77.55
7941.00,397.00,416.00,1.00,18.00,94.44
7934.00,132.00,7923.00,5.00,31.00,83.87
7934.00,65.00,5774.00,4.00,17.00,76.47
7937.00,130.00,5694.00,5.00,29.00,82.76
7937.00,61.00,4410.00,2.00,13.00,84.62
7921.00,336.00,5774.00,7.00,25.00,72.00
7939.00,216.00,7625.00,0.00,16.00,100.00
7939.00,176.00,5509.00,2.00,29.00,93.10
7935.00,332.00,1194.00,3.00,19.00,84.21
7935.00,448.00,7970.00,2.00,20.00,90.00
7938.00,406.00,5691.00,4.00,26.00,84.62
7938.00,215.00,5581.00,6.00,26.00,76.92
7922.00,214.00,4565.00,3.00,29.00,89.66
7922.00,129.00,2309.00,6.00,28.00,78.57
7940.00,375.00,5639.00,1.00,31.00,96.77
7903.00,48.00,4182.00,6.00,20.00,70.00
7903.00,399.00,8012.00,7.00,36.00,80.56
7038.00,17.00,8010.00,5.00,35.00,85.71
7038.00,46.00,5751.00,11.00,33.00,66.67
7901.00,53.00,1311.00,7.00,34.00,79.41
7901.00,191.00,6599.00,0.00,24.00,100.00
7919.00,441.00,7923.00,6.00,28.00,78.57
7919.00,200.00,4257.00,4.00,31.00,87.10
7943.00,401.00,1435.00,1.00,23.00,95.65
7943.00,449.00,1194.00,2.00,23.00,91.30
7944.00,451.00,573.00,4.00,33.00,87.88
7944.00,453.00,599.00,5.00,29.00,82.76
7910.00,110.00,569.00,4.00,35.00,88.57
7910.00,331.00,4524.00,0.00,18.00,100.00
7902.00,191.00,6599.00,3.00,29.00,89.66
7902.00,409.00,1308.00,2.00,20.00,90.00
7900.00,208.00,979.00,7.00,37.00,81.08
7900.00,333.00,938.00,4.00,13.00,69.23
7912.00,407.00,4339.00,2.00,22.00,90.91
7912.00,207.00,908.00,5.00,35.00,85.71
7909.00,269.00,2438.00,8.00,36.00,77.78
7909.00,22.00,4435.00,5.00,35.00,85.71
7109.00,12.00,6605.00,5.00,48.00,89.58
7109.00,35.00,222.00,3.00,17.00,82.35
7920.00,405.00,4482.00,5.00,24.00,79.17
7920.00,440.00,5123.00,1.00,14.00,92.86
7040.00,447.00,6140.00,14.00,35.00,60.00
7040.00,29.00,673.00,3.00,26.00,88.46
7110.00,31.00,995.00,1.00,34.00,97.06
7110.00,396.00,6488.00,7.00,35.00,80.00
7039.00,442.00,7850.00,4.00,30.00,86.67
7039.00,49.00,222.00,10.00,49.00,79.59
7918.00,402.00,8020.00,1.00,21.00,95.24
7918.00,64.00,7222.00,11.00,36.00,69.44
7112.00,15.00,4933.00,6.00,25.00,76.00
7112.00,452.00,668.00,9.00,23.00,60.87
7933.00,404.00,7144.00,4.00,23.00,82.61
7933.00,104.00,178.00,3.00,21.00,85.71
7911.00,189.00,8367.00,6.00,30.00,80.00
7911.00,205.00,1046.00,2.00,19.00,89.47
7936.00,446.00,7979.00,6.00,24.00,75.00
7936.00,438.00,4300.00,7.00,26.00,73.08
7111.00,111.00,3717.00,8.00,26.00,69.23
7111.00,239.00,938.00,3.00,26.00,88.46
7942.00,431.00,8407.00,1.00,13.00,92.31
7942.00,400.00,8040.00,2.00,19.00,89.47
7913.00,26.00,1296.00,5.00,30.00,83.33
7913.00,407.00,8431.00,3.00,20.00,85.00
7905.00,53.00,4545.00,12.00,41.00,70.73
7905.00,131.00,520.00,1.00,16.00,93.75
7044.00,29.00,673.00,3.00,24.00,87.50
7044.00,4.00,998.00,6.00,37.00,83.78
7927.00,440.00,5123.00,4.00,26.00,84.62
7927.00,336.00,1557.00,2.00,25.00,92.00
7950.00,132.00,7923.00,7.00,28.00,75.00
7950.00,332.00,1194.00,4.00,24.00,83.33
7948.00,406.00,5691.00,2.00,25.00,92.00
7948.00,61.00,4410.00,6.00,22.00,72.73
7928.00,329.00,71.00,4.00,27.00,85.19
7928.00,187.00,10.00,1.00,25.00,96.00
7945.00,446.00,7979.00,0.00,14.00,100.00
7945.00,448.00,7966.00,10.00,28.00,64.29
7951.00,404.00,5090.00,8.00,31.00,74.19
7951.00,65.00,5774.00,5.00,15.00,66.67
7953.00,176.00,5509.00,3.00,20.00,85.00
7953.00,375.00,5639.00,5.00,25.00,80.00
7904.00,409.00,1308.00,2.00,22.00,90.91
7904.00,48.00,4182.00,6.00,29.00,79.31
7916.00,205.00,1046.00,3.00,23.00,86.96
7916.00,110.00,569.00,7.00,35.00,80.00
7045.00,1.00,7472.00,3.00,36.00,91.67
7045.00,17.00,8010.00,4.00,29.00,86.21
7043.00,442.00,7850.00,6.00,37.00,83.78
7043.00,46.00,5751.00,7.00,32.00,78.12
7114.00,12.00,6605.00,5.00,31.00,83.87
7114.00,15.00,7519.00,3.00,23.00,86.96
7952.00,439.00,6923.00,3.00,23.00,86.96
7952.00,445.00,7618.00,2.00,31.00,93.55
7906.00,399.00,8012.00,5.00,34.00,85.29
7906.00,208.00,4257.00,4.00,23.00,82.61
7932.00,408.00,8010.00,1.00,27.00,96.30
7932.00,23.00,2559.00,2.00,17.00,88.24
7907.00,379.00,6600.00,5.00,27.00,81.48
7907.00,63.00,7222.00,7.00,27.00,74.07
7915.00,331.00,4524.00,4.00,33.00,87.88
7915.00,22.00,1340.00,5.00,33.00,84.85
7947.00,215.00,5219.00,4.00,19.00,78.95
