ID game,ID team,ID opponent,result,GT,timeT,TB_T,ShotT,BT_T,PM_T,As_T,As_T_2,GO,timeO,TB_O,ShotO,BT_O,PM_O,As_O,As_O_2,refl_sh_T,refl_sh_O,ID season,stage,division,date,ELO,ELO_O,E_S,E_S_O,ELO_old,ELO_O_old
9430,104,404,W,6.00,13030.00,19.00,35.00,8.00,3.00,4.00,1.00,5.00,13539.00,21.00,29.00,9.00,-2.00,3.00,1.00,82.76,82.86,75.00,1,3,2023-12-03,1169.80,1054.80,0.61,0.39,1150.61,1073.98
9432,54,61,W,5.00,11838.00,16.00,22.00,10.00,4.00,4.00,2.00,4.00,12169.00,12.00,21.00,7.00,-5.00,4.00,3.00,80.95,77.27,75.00,1,3,2023-12-03,1215.15,1045.18,0.69,0.31,1200.00,1060.32
9435,176,500,W,6.00,13492.00,14.00,26.00,3.00,20.00,6.00,2.00,3.00,12961.00,14.00,18.00,3.00,-20.00,3.00,0.00,83.33,76.92,75.00,1,4,2023-12-03,977.60,1075.50,0.27,0.73,942.04,1111.06
9436,431,439,W,4.00,12953.00,11.00,17.00,3.00,5.00,2.00,0.00,3.00,13120.00,21.00,30.00,3.00,-5.00,3.00,1.00,90.00,76.47,75.00,1,4,2023-12-03,1105.18,948.65,0.67,0.33,1089.09,964.74
9437,411,375,L,5.00,12702.00,28.00,31.00,8.00,-15.00,3.00,0.00,8.00,13704.00,14.00,25.00,4.00,14.00,5.00,2.00,68.00,83.87,75.00,1,4,2023-12-03,1102.72,1066.00,0.64,0.36,1134.04,1034.68
9439,130,499,W,2.00,12562.00,20.00,18.00,4.00,10.00,1.00,0.00,0.00,2356.00,0.00,2.00,3.00,-10.00,0.00,0.00,100.00,88.89,75.00,1,4,2023-12-03,1014.27,1031.58,0.39,0.61,984.43,1061.42
9297,63,208,W,11.00,13115.00,34.00,46.00,3.00,35.00,10.00,3.00,4.00,13329.00,14.00,23.00,8.00,-35.00,3.00,2.00,82.61,76.09,75.00,1,0,2023-12-09,1481.80,1366.07,0.61,0.39,1462.68,1385.20
9300,506,443,W,13.00,11341.00,15.00,42.00,5.00,53.00,9.00,2.00,1.00,11901.00,9.00,20.00,2.00,-53.00,0.00,0.00,95.00,69.05,75.00,1,0,2023-12-09,1528.30,1335.59,0.72,0.28,1514.66,1349.23
9301,440,409,L,2.00,12825.00,18.00,28.00,6.00,-11.00,2.00,1.00,5.00,12275.00,18.00,33.00,5.00,9.00,5.00,1.00,81.82,92.86,75.00,1,0,2023-12-09,1446.90,1572.17,0.38,0.62,1465.29,1553.78
9318,214,498,L,4.00,13358.00,13.00,24.00,9.00,-20.00,4.00,2.00,7.00,12143.00,17.00,43.00,4.00,18.00,8.00,4.00,81.40,83.33,75.00,1,1,2023-12-09,1336.95,1357.61,0.55,0.45,1363.77,1330.79
9421,92,333,W,4.00,13875.00,26.00,37.00,7.00,3.00,3.00,1.00,3.00,13543.00,18.00,28.00,6.00,-3.00,0.00,0.00,89.29,89.19,74.00,1,1,2023-12-09,1609.97,1544.36,0.53,0.47,1586.84,1567.50
9450,448,445,W,7.00,11318.00,13.00,23.00,2.00,24.00,6.00,4.00,3.00,11775.00,14.00,10.00,4.00,-27.00,1.00,0.00,70.00,69.57,75.00,1,3,2023-12-09,1072.57,1004.16,0.53,0.47,1049.66,1027.06
9451,38,269,L,1.00,12719.00,10.00,34.00,3.00,-20.00,1.00,0.00,5.00,11290.00,13.00,27.00,1.00,20.00,4.00,2.00,,97.06,75.00,1,2,2023-12-09,1114.18,1202.80,0.43,0.57,1135.45,1181.53
9454,491,26,L,2.00,12943.00,23.00,30.00,0.00,-5.00,1.00,0.00,3.00,11794.00,9.00,24.00,7.00,5.00,3.00,2.00,87.50,93.33,75.00,1,2,2023-12-09,1202.14,1221.48,0.55,0.45,1229.06,1194.55
9455,405,438,W,3.00,12058.00,11.00,12.00,2.00,5.00,2.00,0.00,2.00,12948.00,13.00,27.00,5.00,-5.00,2.00,0.00,92.59,75.00,75.00,1,2,2023-12-09,1188.54,1315.69,0.24,0.76,1151.22,1353.01
9457,216,544,W,11.00,12129.00,21.00,36.00,1.00,44.00,5.00,2.00,1.00,13592.00,10.00,8.00,12.00,-45.00,1.00,0.00,87.50,69.44,75.00,1,4,2023-12-09,1000.62,1066.57,0.32,0.68,967.18,1100.00
9459,400,176,W,3.00,12552.00,15.00,23.00,4.00,0.00,2.00,0.00,2.00,12942.00,20.00,15.00,6.00,0.00,2.00,1.00,86.67,86.96,75.00,1,4,2023-12-09,985.23,951.82,0.47,0.53,959.46,977.60
9480,546,502,L,2.00,12392.00,14.00,23.00,8.00,-15.00,2.00,1.00,6.00,12395.00,10.00,32.00,5.00,15.00,5.00,3.00,81.25,91.30,75.00,1,4,2023-12-09,1075.64,1126.41,0.50,0.50,1100.00,1102.06
9053,49,447,W,9.00,0.00,0.00,0.00,0.00,34.00,5.00,2.00,1.00,12656.00,23.00,42.00,1.00,-35.00,0.00,0.00,97.62,-inf,74.00,1,0,2023-12-10,1581.84,1322.32,0.80,0.20,1571.99,1332.16
9055,442,56,L,2.00,13846.00,18.00,29.00,6.00,-5.00,1.00,1.00,3.00,13888.00,25.00,28.00,8.00,5.00,2.00,2.00,89.29,93.10,74.00,1,0,2023-12-10,1481.64,1619.00,0.36,0.64,1499.12,1601.52
9070,46,505,L,7.00,0.00,0.00,0.00,0.00,-13.00,6.00,3.00,8.00,12969.00,22.00,31.00,5.00,12.00,6.00,1.00,74.19,-inf,74.00,1,0,2023-12-10,1471.87,1501.72,0.53,0.47,1497.94,1475.65
9217,214,189,L,4.00,12838.00,22.00,28.00,5.00,-25.00,2.00,0.00,6.00,12353.00,21.00,19.00,3.00,25.00,5.00,0.00,68.42,85.71,75.00,1,1,2023-12-10,1303.98,1244.62,0.67,0.33,1336.95,1211.65
9298,410,111,L,0.00,0.00,0.00,0.00,0.00,-25.00,0.00,0.00,5.00,12481.00,12.00,34.00,4.00,25.00,3.00,1.00,85.29,,75.00,1,0,2023-12-10,1334.11,1425.75,0.43,0.57,1355.14,1404.72
9317,23,331,W,5.00,13466.00,31.00,37.00,3.00,5.00,4.00,2.00,4.00,13408.00,11.00,16.00,7.00,-5.00,4.00,3.00,75.00,86.49,75.00,1,1,2023-12-10,1294.81,1347.24,0.34,0.66,1262.33,1379.72
9320,408,329,W,3.00,12220.00,21.00,30.00,8.00,4.00,3.00,2.00,2.00,12167.00,11.00,17.00,7.00,-5.00,1.00,0.00,88.24,90.00,75.00,1,1,2023-12-10,1451.59,1377.93,0.54,0.46,1429.11,1400.41
9321,336,44,W,7.00,12963.00,18.00,33.00,18.00,15.00,4.00,2.00,5.00,13002.00,26.00,20.00,5.00,-15.00,4.00,3.00,75.00,78.79,75.00,1,1,2023-12-10,1268.11,1373.44,0.26,0.74,1232.08,1409.46
9413,15,494,L,4.00,13863.00,17.00,27.00,11.00,-13.00,3.00,3.00,5.00,13348.00,28.00,31.00,1.00,13.00,5.00,2.00,83.87,85.19,74.00,1,1,2023-12-10,1348.08,1495.11,0.34,0.66,1364.85,1478.34
9415,92,31,L,2.00,12243.00,17.00,30.00,4.00,-9.00,2.00,0.00,3.00,10309.00,18.00,32.00,3.00,10.00,2.00,0.00,90.62,93.33,74.00,1,1,2023-12-10,1578.81,1544.17,0.64,0.36,1609.97,1513.00
9441,53,22,W,4.00,11749.00,24.00,34.00,4.00,5.00,4.00,2.00,3.00,10210.00,21.00,28.00,7.00,-5.00,2.00,0.00,89.29,88.24,75.00,1,1,2023-12-10,1261.52,1357.92,0.28,0.72,1226.05,1393.39
9447,215,398,L,0.00,12144.00,18.00,21.00,9.00,-15.00,0.00,0.00,4.00,12532.00,20.00,24.00,3.00,15.00,4.00,1.00,83.33,100.00,75.00,1,3,2023-12-10,1088.52,1282.28,0.28,0.72,1102.10,1268.70
9448,130,411,W,5.00,13656.00,31.00,34.00,10.00,19.00,4.00,4.00,4.00,13258.00,14.00,20.00,9.00,-19.00,4.00,2.00,80.00,,75.00,1,4,2023-12-10,1044.87,1072.12,0.38,0.62,1014.27,1102.72
9449,406,54,L,3.00,12697.00,17.00,25.00,8.00,-4.00,2.00,0.00,4.00,12609.00,18.00,25.00,9.00,4.00,4.00,3.00,84.00,88.00,75.00,1,3,2023-12-10,1090.54,1232.30,0.35,0.65,1107.69,1215.15
9453,104,65,W,5.00,12597.00,27.00,28.00,9.00,5.00,3.00,2.00,2.00,12237.00,25.00,26.00,10.00,-6.00,2.00,0.00,92.31,82.14,75.00,1,3,2023-12-10,1190.30,1092.11,0.58,0.42,1169.80,1112.61
9456,404,446,L,2.00,11988.00,13.00,26.00,4.00,-20.00,2.00,2.00,6.00,12329.00,16.00,30.00,3.00,19.00,2.00,0.00,80.00,92.31,75.00,1,3,2023-12-10,1040.60,1224.66,0.29,0.71,1054.80,1210.46
9458,431,500,W,3.00,12780.00,18.00,22.00,7.00,10.00,3.00,1.00,0.00,13573.00,13.00,12.00,7.00,-10.00,0.00,0.00,100.00,86.36,75.00,1,4,2023-12-10,1127.59,1053.09,0.54,0.46,1105.18,1075.50
9460,499,332,L,3.00,11787.00,14.00,22.00,8.00,-28.00,2.00,0.00,8.00,12208.00,45.00,44.00,2.00,28.00,7.00,2.00,81.82,86.36,75.00,1,4,2023-12-10,1013.87,1148.24,0.36,0.64,1031.58,1130.54
9462,449,545,W,6.00,12316.00,23.00,36.00,0.00,9.00,3.00,0.00,2.00,9373.00,13.00,17.00,5.00,-9.00,0.00,0.00,88.24,83.33,75.00,1,5,2023-12-10,995.69,973.32,0.46,0.54,969.01,1000.00
9419,452,494,W,3.00,13576.00,18.00,15.00,14.00,4.00,3.00,3.00,2.00,12816.00,19.00,48.00,4.00,-3.00,1.00,1.00,95.83,80.00,74.00,1,1,2023-12-16,1546.95,1472.68,0.54,0.46,1524.52,1495.11
9475,26,269,L,2.00,13559.00,12.00,22.00,8.00,-15.00,1.00,0.00,5.00,12951.00,20.00,31.00,4.00,15.00,3.00,2.00,83.87,90.91,75.00,1,2,2023-12-16,1195.66,1228.62,0.53,0.47,1221.48,1202.80
9476,205,129,W,3.00,12210.00,11.00,19.00,3.00,5.00,3.00,2.00,1.00,12906.00,18.00,23.00,6.00,-5.00,0.00,0.00,95.65,84.21,75.00,1,2,2023-12-16,1327.75,1228.78,0.58,0.42,1307.31,1249.22
9477,207,405,L,3.00,13703.00,26.00,22.00,10.00,2.00,2.00,1.00,4.00,14531.00,25.00,33.00,13.00,-2.00,2.00,0.00,87.88,86.36,75.00,1,2,2023-12-16,1213.06,1216.72,0.58,0.42,1241.25,1188.54
9478,491,438,L,3.00,11768.00,20.00,23.00,16.00,-5.00,2.00,2.00,5.00,13276.00,30.00,34.00,6.00,5.00,4.00,4.00,85.29,86.96,75.00,1,2,2023-12-16,1185.37,1332.45,0.34,0.66,1202.14,1315.69
9479,502,332,L,3.00,12037.00,15.00,21.00,17.00,-1.00,3.00,2.00,6.00,12864.00,26.00,33.00,4.00,1.00,5.00,2.00,,85.71,75.00,1,4,2023-12-16,1103.45,1171.20,0.47,0.53,1126.41,1148.24
9483,336,48,W,3.00,13444.00,19.00,33.00,3.00,8.00,2.00,1.00,2.00,13036.00,27.00,29.00,9.00,-8.00,2.00,2.00,93.10,90.91,75.00,1,1,2023-12-16,1310.12,1537.84,0.14,0.86,1268.11,1579.86
9485,44,214,L,4.00,12993.00,37.00,46.00,6.00,-3.00,3.00,3.00,5.00,13969.00,18.00,22.00,10.00,2.00,4.00,1.00,77.27,91.30,75.00,1,1,2023-12-16,1344.10,1333.31,0.60,0.40,1373.44,1303.98
9487,498,23,W,7.00,14141.00,14.00,26.00,8.00,-6.00,3.00,2.00,6.00,14026.00,19.00,33.00,6.00,6.00,3.00,0.00,81.82,73.08,75.00,1,1,2023-12-16,1377.73,1274.69,0.59,0.41,1357.61,1294.81
9499,446,65,L,3.00,12178.00,17.00,19.00,5.00,-35.00,1.00,0.00,10.00,13167.00,25.00,40.00,5.00,34.00,7.00,2.00,75.00,84.21,75.00,1,3,2023-12-16,1191.24,1125.53,0.68,0.32,1224.66,1092.11
9500,546,411,L,1.00,12499.00,10.00,18.00,11.00,4.00,1.00,0.00,2.00,12723.00,38.00,43.00,6.00,-5.00,2.00,0.00,95.35,94.44,75.00,1,4,2023-12-16,1050.90,1096.86,0.51,0.49,1075.64,1072.12
9502,499,439,W,2.00,12500.00,9.00,14.00,2.00,5.00,0.00,0.00,1.00,12260.00,16.00,28.00,2.00,-5.00,0.00,0.00,96.43,85.71,75.00,1,4,2023-12-16,1033.83,928.69,0.59,0.41,1013.87,948.65
9503,544,400,L,4.00,14210.00,16.00,29.00,6.00,1.00,1.00,0.00,5.00,13202.00,23.00,38.00,11.00,-1.00,1.00,0.00,86.84,86.21,75.00,1,4,2023-12-16,1036.43,1015.37,0.61,0.39,1066.57,985.23
9504,176,130,W,3.00,10631.00,19.00,30.00,4.00,5.00,1.00,1.00,1.00,12282.00,15.00,22.00,6.00,-5.00,1.00,1.00,95.45,90.00,75.00,1,4,2023-12-16,982.73,1013.96,0.37,0.63,951.82,1044.87
9058,447,29,L,3.00,12947.00,19.00,30.00,5.00,-30.00,3.00,1.00,11.00,13067.00,16.00,29.00,6.00,30.00,11.00,6.00,62.07,90.00,74.00,1,0,2023-12-17,1309.48,1515.05,0.26,0.74,1322.32,1502.21
9059,442,505,W,5.00,12861.00,19.00,33.00,7.00,15.00,4.00,1.00,1.00,12930.00,24.00,39.00,4.00,-15.00,1.00,0.00,97.44,84.85,74.00,1,0,2023-12-17,1507.55,1475.81,0.47,0.53,1481.64,1501.72
9299,109,496,L,4.00,12726.00,12.00,33.00,5.00,-5.00,2.00,1.00,5.00,12062.00,11.00,19.00,2.00,5.00,4.00,0.00,73.68,87.88,75.00,1,0,2023-12-17,1301.03,1450.22,0.34,0.66,1317.65,1433.61
9420,15,31,L,6.00,13198.00,7.00,24.00,2.00,-10.00,6.00,4.00,7.00,11645.00,16.00,29.00,1.00,9.00,5.00,1.00,75.86,75.00,74.00,1,1,2023-12-17,1336.11,1556.14,0.24,0.76,1348.08,1544.17
9481,497,53,W,9.00,9917.00,22.00,31.00,1.00,9.00,6.00,2.00,5.00,12397.00,23.00,23.00,11.00,-10.00,5.00,4.00,,70.97,75.00,1,1,2023-12-17,1467.27,1249.41,0.75,0.25,1455.17,1261.52
9482,402,329,L,3.00,12200.00,14.00,26.00,4.00,-10.00,2.00,1.00,4.00,12652.00,12.00,24.00,4.00,10.00,2.00,1.00,83.33,88.46,75.00,1,1,2023-12-17,1348.87,1402.08,0.49,0.51,1373.03,1377.93
9484,22,408,L,3.00,12409.00,13.00,19.00,6.00,-11.00,2.00,0.00,4.00,12737.00,16.00,23.00,9.00,10.00,3.00,1.00,82.61,84.21,75.00,1,1,2023-12-17,1339.87,1469.64,0.37,0.63,1357.92,1451.59
9486,331,189,W,5.00,10637.00,20.00,21.00,11.00,6.00,4.00,2.00,2.00,12025.00,28.00,25.00,8.00,-6.00,1.00,0.00,92.00,76.19,75.00,1,1,2023-12-17,1364.71,1227.15,0.64,0.36,1347.24,1244.62
9495,404,398,L,2.00,12529.00,20.00,25.00,3.00,-6.00,2.00,0.00,3.00,12797.00,21.00,28.00,9.00,10.00,2.00,2.00,89.29,92.00,75.00,1,3,2023-12-17,1030.83,1292.04,0.20,0.80,1040.60,1282.28
9496,445,54,L,1.00,11902.00,9.00,13.00,4.00,-3.00,0.00,0.00,2.00,12209.00,15.00,37.00,2.00,3.00,1.00,0.00,94.59,92.31,75.00,1,3,2023-12-17,993.77,1242.69,0.21,0.79,1004.16,1232.30
9497,448,104,L,2.00,10023.00,11.00,26.00,4.00,-25.00,0.00,0.00,8.00,11856.00,11.00,28.00,4.00,25.00,5.00,2.00,71.43,92.31,75.00,1,3,2023-12-17,1056.06,1206.80,0.34,0.66,1072.57,1190.30
9498,61,406,L,2.00,11568.00,29.00,36.00,16.00,-30.00,1.00,0.00,7.00,10088.00,17.00,34.00,3.00,28.00,7.00,3.00,79.41,94.44,75.00,1,3,2023-12-17,1023.86,1111.86,0.44,0.56,1045.18,1090.54
9501,431,375,W,3.00,11152.00,10.00,17.00,4.00,10.00,2.00,1.00,2.00,13044.00,13.00,20.00,4.00,-10.00,2.00,2.00,90.00,,75.00,1,4,2023-12-17,1147.79,1045.80,0.59,0.41,1127.59,1066.00
9505,216,500,W,3.00,13174.00,29.00,24.00,3.00,10.00,3.00,2.00,1.00,13103.00,12.00,17.00,9.00,-10.00,1.00,1.00,94.12,87.50,75.00,1,4,2023-12-17,1028.79,1024.91,0.43,0.57,1000.62,1053.09
9561,545,501,L,0.00,11584.00,16.00,11.00,16.00,-10.00,0.00,0.00,2.00,10033.00,23.00,27.00,1.00,10.00,1.00,1.00,92.59,100.00,75.00,1,5,2023-12-17,944.48,939.99,0.59,0.41,973.32,911.15
9562,453,449,L,1.00,9224.00,14.00,16.00,6.00,-35.00,1.00,0.00,10.00,12230.00,24.00,31.00,4.00,35.00,3.00,1.00,67.74,93.75,75.00,1,5,2023-12-17,696.61,1003.40,0.16,0.84,704.33,995.69
9414,452,35,W,3.00,13173.00,14.00,19.00,4.00,10.00,1.00,0.00,2.00,13135.00,20.00,43.00,0.00,-10.00,2.00,0.00,95.35,84.21,74.00,1,1,2023-12-23,1569.55,1497.37,0.54,0.46,1546.95,1519.98
9489,497,402,L,3.00,13239.00,24.00,39.00,15.00,-4.00,2.00,0.00,4.00,13589.00,18.00,24.00,10.00,4.00,3.00,1.00,83.33,92.31,75.00,1,1,2023-12-23,1434.73,1381.41,0.66,0.34,1467.27,1348.87
9494,331,44,W,4.00,13951.00,13.00,28.00,10.00,8.00,3.00,3.00,3.00,13573.00,42.00,34.00,8.00,-3.00,3.00,1.00,91.18,85.71,75.00,1,1,2023-12-23,1387.76,1321.05,0.53,0.47,1364.71,1344.10
9581,445,446,L,3.00,12247.00,9.00,18.00,3.00,-35.00,3.00,1.00,12.00,13346.00,23.00,40.00,5.00,34.00,10.00,3.00,70.00,,75.00,1,3,2023-12-23,981.87,1203.15,0.24,0.76,993.77,1191.24
9585,61,215,L,3.00,8292.00,11.00,18.00,5.00,-4.00,2.00,0.00,4.00,7923.00,10.00,13.00,1.00,4.00,2.00,1.00,69.23,83.33,75.00,1,3,2023-12-23,1003.86,1108.51,0.41,0.59,1023.86,1088.52
9590,216,499,W,4.00,12750.00,30.00,27.00,6.00,10.00,2.00,0.00,3.00,10925.00,19.00,17.00,2.00,-10.00,2.00,1.00,82.35,85.19,75.00,1,4,2023-12-23,1053.64,1008.97,0.49,0.51,1028.79,1033.83
9591,176,546,W,4.00,12202.00,21.00,27.00,6.00,15.00,3.00,1.00,0.00,12524.00,19.00,13.00,6.00,-15.00,0.00,0.00,100.00,85.19,75.00,1,4,2023-12-23,1011.97,1021.65,0.40,0.60,982.73,1050.90
9592,375,400,W,4.00,12796.00,22.00,45.00,6.00,5.00,3.00,0.00,2.00,11910.00,16.00,27.00,5.00,-5.00,2.00,0.00,92.59,91.11,75.00,1,4,2023-12-23,1068.16,993.01,0.54,0.46,1045.80,1015.37
9614,12,506,L,3.00,10625.00,12.00,21.00,5.00,-27.00,2.00,0.00,8.00,10510.00,23.00,24.00,11.00,24.00,6.00,1.00,66.67,85.71,82.00,1,0,2023-12-23,1278.43,1538.13,0.20,0.80,1288.26,1528.30
9617,208,379,L,1.00,12781.00,34.00,35.00,14.00,-10.00,1.00,0.00,3.00,13298.00,22.00,39.00,9.00,10.00,3.00,0.00,92.31,97.14,82.00,1,1,2023-12-23,1336.71,1325.54,0.60,0.40,1366.07,1296.17
9051,29,505,W,8.00,13625.00,21.00,29.00,3.00,20.00,7.00,6.00,4.00,13545.00,13.00,48.00,3.00,-20.00,4.00,2.00,91.67,72.41,74.00,1,0,2023-12-24,1536.79,1454.06,0.56,0.44,1515.05,1475.81
9416,333,396,W,6.00,9581.00,11.00,39.00,2.00,25.00,6.00,3.00,2.00,12638.00,14.00,24.00,8.00,-25.00,2.00,0.00,91.67,84.62,74.00,1,1,2023-12-24,1558.94,1380.44,0.70,0.30,1544.36,1395.01
9422,92,494,W,3.00,13986.00,21.00,31.00,9.00,-5.00,2.00,0.00,2.00,12993.00,25.00,24.00,3.00,5.00,2.00,1.00,91.67,90.32,74.00,1,1,2023-12-24,1596.05,1455.44,0.65,0.35,1578.81,1472.68
9490,48,329,W,3.00,9516.00,22.00,33.00,6.00,10.00,2.00,1.00,1.00,12447.00,15.00,15.00,6.00,-10.00,1.00,0.00,93.33,90.91,75.00,1,1,2023-12-24,1553.23,1386.69,0.69,0.31,1537.84,1402.08
9491,22,336,L,1.00,12134.00,17.00,21.00,8.00,-15.00,1.00,0.00,5.00,12601.00,24.00,33.00,6.00,16.00,3.00,2.00,84.85,95.24,75.00,1,1,2023-12-24,1313.28,1336.72,0.54,0.46,1339.87,1310.12
9492,189,498,L,1.00,13566.00,18.00,36.00,8.00,-5.00,1.00,0.00,3.00,12259.00,11.00,26.00,5.00,3.00,2.00,2.00,,97.22,75.00,1,1,2023-12-24,1212.65,1392.23,0.30,0.70,1227.15,1377.73
9493,408,214,W,5.00,13176.00,40.00,39.00,11.00,14.00,4.00,0.00,3.00,12842.00,17.00,16.00,11.00,-15.00,2.00,1.00,81.25,87.18,75.00,1,1,2023-12-24,1484.99,1317.96,0.69,0.31,1469.64,1333.31
9582,406,398,L,4.00,13202.00,33.00,29.00,2.00,-15.00,3.00,1.00,8.00,12091.00,16.00,24.00,7.00,16.00,8.00,3.00,66.67,86.21,75.00,1,3,2023-12-24,1099.03,1304.86,0.26,0.74,1111.86,1292.04
9583,65,448,L,4.00,12635.00,22.00,23.00,5.00,-11.00,3.00,1.00,5.00,12188.00,27.00,32.00,6.00,10.00,2.00,0.00,84.38,82.61,75.00,1,3,2023-12-24,1096.19,1085.40,0.60,0.40,1125.53,1056.06
9584,404,54,L,1.00,12884.00,20.00,33.00,5.00,-25.00,1.00,0.00,6.00,11841.00,18.00,38.00,3.00,22.00,4.00,1.00,84.21,96.97,75.00,1,3,2023-12-24,1019.66,1253.86,0.23,0.77,1030.83,1242.69
9586,545,453,L,3.00,13172.00,20.00,16.00,19.00,-25.00,2.00,0.00,10.00,12760.00,26.00,34.00,6.00,25.00,6.00,0.00,70.59,81.25,75.00,1,5,2023-12-24,904.97,736.12,0.81,0.19,944.48,696.61
9588,544,411,L,1.00,13568.00,18.00,14.00,21.00,-35.00,0.00,0.00,8.00,12294.00,31.00,39.00,7.00,35.00,6.00,2.00,79.49,92.86,75.00,1,4,2023-12-24,1016.15,1117.15,0.41,0.59,1036.43,1096.86
9589,439,332,W,9.00,12287.00,16.00,32.00,7.00,33.00,8.00,4.00,3.00,12478.00,32.00,26.00,1.00,-35.00,3.00,0.00,88.46,71.88,75.00,1,4,2023-12-24,967.97,1131.93,0.20,0.80,928.69,1171.20
9593,130,500,W,7.00,13109.00,26.00,30.00,5.00,30.00,6.00,0.00,1.00,12723.00,10.00,19.00,12.00,-30.00,0.00,0.00,94.74,76.67,75.00,1,4,2023-12-24,1039.24,999.64,0.48,0.52,1013.96,1024.91
9594,431,502,L,2.00,12300.00,19.00,13.00,4.00,-10.00,2.00,1.00,6.00,9674.00,11.00,29.00,11.00,10.00,5.00,3.00,79.31,84.62,75.00,1,4,2023-12-24,1120.18,1131.06,0.56,0.44,1147.79,1103.45
9613,409,556,W,7.00,12490.00,18.00,24.00,23.00,-12.00,5.00,4.00,5.00,12205.00,39.00,27.00,0.00,15.00,3.00,2.00,81.48,70.83,82.00,1,0,2023-12-24,1591.65,1480.52,0.60,0.40,1572.17,1500.00
9052,17,46,L,4.00,12390.00,17.00,40.00,4.00,-3.00,3.00,0.00,5.00,13074.00,24.00,39.00,8.00,5.00,4.00,3.00,87.18,90.00,74.00,1,0,2024-01-13,1468.95,1498.00,0.53,0.47,1495.08,1471.87
9637,335,506,L,2.00,12251.00,14.00,39.00,5.00,-24.00,2.00,1.00,8.00,12089.00,16.00,34.00,4.00,24.00,8.00,2.00,76.47,94.87,82.00,1,0,2024-01-13,1390.04,1553.72,0.32,0.68,1405.62,1538.13
9651,109,379,W,6.00,12772.00,14.00,42.00,2.00,15.00,6.00,2.00,3.00,12204.00,11.00,20.00,6.00,-15.00,3.00,0.00,85.00,85.71,82.00,1,1,2024-01-13,1327.26,1299.31,0.46,0.54,1301.03,1325.54
9659,26,38,W,4.00,13526.00,17.00,28.00,5.00,10.00,4.00,2.00,1.00,12356.00,20.00,28.00,9.00,-10.00,1.00,0.00,96.43,85.71,75.00,1,2,2024-01-13,1214.52,1095.33,0.62,0.38,1195.66,1114.18
9667,44,498,L,0.00,12864.00,22.00,28.00,4.00,-20.00,0.00,0.00,5.00,10648.00,14.00,22.00,10.00,18.00,4.00,1.00,77.27,100.00,75.00,1,1,2024-01-13,1301.50,1411.78,0.40,0.60,1321.05,1392.23
9669,23,189,L,6.00,11509.00,19.00,21.00,5.00,-25.00,3.00,1.00,9.00,12766.00,12.00,21.00,9.00,25.00,7.00,0.00,57.14,71.43,75.00,1,1,2024-01-13,1245.86,1241.48,0.59,0.41,1274.69,1212.65
9675,446,61,W,9.00,12063.00,17.00,38.00,2.00,11.00,8.00,2.00,5.00,12709.00,8.00,24.00,7.00,-17.00,5.00,1.00,79.17,76.32,75.00,1,3,2024-01-13,1214.95,992.06,0.76,0.24,1203.15,1003.86
9677,404,65,L,4.00,12346.00,21.00,16.00,7.00,-15.00,3.00,0.00,6.00,13211.00,14.00,33.00,5.00,15.00,5.00,1.00,81.82,75.00,75.00,1,3,2024-01-13,1000.47,1115.38,0.39,0.61,1019.66,1096.19
9681,431,546,W,3.00,12092.00,12.00,21.00,5.00,10.00,2.00,1.00,0.00,12456.00,8.00,15.00,3.00,-10.00,0.00,0.00,100.00,85.71,75.00,1,4,2024-01-13,1137.91,1003.92,0.64,0.36,1120.18,1021.65
9682,400,332,L,2.00,11873.00,19.00,23.00,4.00,-20.00,0.00,0.00,7.00,12200.00,14.00,27.00,5.00,18.00,3.00,1.00,74.07,91.30,75.00,1,4,2024-01-13,977.81,1147.12,0.31,0.69,993.01,1131.93
9683,500,544,W,4.00,13531.00,14.00,25.00,1.00,8.00,4.00,3.00,3.00,13013.00,11.00,27.00,3.00,-8.00,3.00,0.00,88.89,84.00,75.00,1,4,2024-01-13,1025.30,990.49,0.48,0.52,999.64,1016.15
9686,501,453,W,4.00,11605.00,11.00,21.00,4.00,14.00,3.00,0.00,1.00,10974.00,14.00,20.00,3.00,-15.00,0.00,0.00,95.00,80.95,75.00,1,5,2024-01-13,951.56,724.55,0.76,0.24,939.99,736.12
9044,49,505,W,7.00,12045.00,26.00,36.00,7.00,28.00,7.00,2.00,2.00,13166.00,30.00,33.00,4.00,-30.00,2.00,2.00,93.94,80.56,74.00,1,0,2024-01-14,1597.71,1438.19,0.68,0.32,1581.84,1454.06
9603,1,555,L,4.00,13595.00,16.00,28.00,6.00,-5.00,4.00,3.00,5.00,12665.00,20.00,34.00,5.00,5.00,4.00,2.00,85.29,85.71,74.00,1,0,2024-01-14,1592.11,1532.96,0.67,0.33,1625.07,1500.00
9631,92,396,W,2.00,13278.00,25.00,48.00,3.00,10.00,1.00,1.00,0.00,12831.00,13.00,17.00,5.00,-10.00,0.00,0.00,100.00,95.83,74.00,1,1,2024-01-14,1607.04,1369.45,0.78,0.22,1596.05,1380.44
9634,31,333,W,7.00,13175.00,24.00,33.00,3.00,20.00,5.00,1.00,3.00,12908.00,11.00,24.00,8.00,-20.00,2.00,1.00,87.50,78.79,74.00,1,1,2024-01-14,1580.84,1534.24,0.50,0.50,1556.14,1558.94
