ID player,amplua,games,goals,p_goals,assists,p_assists,throws_by,p_throws_by,shot_on_target,p_shot_on_target,blocked_throws,p_blocked_throws,p_m,p_p_m,player_rating
1232.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,1.0,2.78,-2.0,1.78,6.33
1236.0,9.0,32,2.0,17.01,1.0,15.59,29.0,79.17,14.0,39.01,15.0,41.25,16.0,43.56,235.59
1242.0,9.0,62,5.0,34.63,10.0,42.5,119.0,414.63,82.0,245.34,47.0,125.85,16.0,53.02,915.96
1243.0,9.0,6,0.0,2.67,1.0,4.17,2.0,6.0,2.0,6.0,0.0,2.67,3.0,8.17,29.67
1252.0,9.0,12,1.0,6.75,1.0,6.75,10.0,27.0,5.0,14.08,6.0,16.33,5.0,14.08,85.0
1254.0,9.0,49,4.0,27.44,7.0,32.11,88.0,297.15,46.0,126.29,37.0,99.05,29.0,77.61,659.65
1260.0,9.0,15,0.0,6.67,2.0,9.6,12.0,32.27,9.0,24.07,9.0,24.07,6.0,17.07,113.73
1261.0,9.0,17,0.0,7.56,0.0,7.56,16.0,43.95,17.0,47.22,15.0,40.79,-4.0,3.16,150.24
1265.0,9.0,58,1.0,27.13,3.0,29.93,66.0,188.88,20.0,59.34,43.0,114.99,-1.0,24.46,444.74
1275.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
1297.0,9.0,18,2.0,10.89,1.0,9.39,10.0,26.89,7.0,20.06,12.0,32.0,-5.0,2.72,101.94
1306.0,9.0,12,1.0,6.75,3.0,10.08,12.0,33.33,12.0,33.33,12.0,33.33,8.0,21.33,138.17
1310.0,9.0,4,0.0,1.78,1.0,3.36,1.0,3.36,0.0,1.78,4.0,11.11,-4.0,0.44,21.83
1313.0,9.0,6,0.0,2.67,0.0,2.67,2.0,6.0,1.0,4.17,2.0,6.0,-2.0,0.67,22.17
1315.0,9.0,14,0.0,6.22,0.0,6.22,5.0,14.67,4.0,12.7,9.0,24.01,-10.0,0.03,63.86
1318.0,9.0,13,0.0,5.78,1.0,7.19,5.0,14.37,4.0,12.34,7.0,18.88,-5.0,1.03,59.59
1332.0,9.0,41,0.0,18.22,6.0,27.1,37.0,100.95,42.0,117.25,34.0,91.75,-29.0,0.07,355.33
1338.0,9.0,38,9.0,31.02,13.0,38.67,73.0,254.46,93.0,368.49,29.0,77.69,6.0,25.84,796.17
1341.0,9.0,57,0.0,25.33,12.0,43.86,68.0,197.12,56.0,155.02,67.0,193.42,-2.0,22.74,637.49
1348.0,9.0,45,5.0,27.22,6.0,28.8,68.0,213.42,71.0,226.69,72.0,231.2,4.0,25.69,753.02
1355.0,9.0,1,0.0,0.44,0.0,0.44,12.0,160.44,6.0,44.44,5.0,32.11,-2.0,1.78,239.67
1380.0,9.0,7,0.0,3.11,2.0,6.35,5.0,13.35,5.0,13.35,8.0,22.92,-1.0,1.92,61.0
1395.0,9.0,8,1.0,5.01,1.0,5.01,24.0,107.56,13.0,42.01,9.0,25.68,-4.0,0.22,185.5
1396.0,9.0,31,10.0,30.34,6.0,22.94,43.0,130.76,68.0,253.61,19.0,50.76,-18.0,0.23,488.62
1398.0,9.0,15,0.0,6.67,1.0,8.07,22.0,68.27,13.0,35.27,10.0,26.67,-9.0,0.07,145.0
1410.0,9.0,10,0.0,4.44,0.0,4.44,15.0,46.94,8.0,21.51,9.0,24.54,8.0,21.51,123.4
1431.0,9.0,36,1.0,17.36,2.0,18.78,37.0,103.36,26.0,69.44,52.0,160.44,-4.0,11.11,380.5
1441.0,9.0,28,0.0,12.44,1.0,13.81,17.0,45.43,19.0,50.67,12.0,33.59,4.0,18.35,174.3
1445.0,9.0,7,1.0,4.59,6.0,16.25,12.0,39.68,15.0,55.25,4.0,10.73,-2.0,1.02,127.52
1452.0,9.0,28,0.0,12.44,1.0,13.81,17.0,45.43,7.0,23.53,27.0,74.48,-26.0,1.92,171.62
1455.0,9.0,19,0.0,8.44,2.0,11.32,16.0,43.25,4.0,14.62,11.0,29.48,-8.0,1.15,108.26
1488.0,9.0,13,0.0,5.78,1.0,7.19,15.0,43.09,11.0,29.75,2.0,8.75,-5.0,1.03,95.59
1494.0,9.0,8,3.0,8.68,1.0,5.01,19.0,74.01,28.0,138.89,1.0,5.01,-2.0,1.39,233.0
1513.0,9.0,3,0.0,1.33,2.0,5.33,5.0,16.33,3.0,8.33,5.0,16.33,-2.0,0.0,47.67
1521.0,9.0,12,0.0,5.33,3.0,10.08,12.0,33.33,10.0,27.0,10.0,27.0,-10.0,0.33,103.08
1523.0,9.0,48,3.0,25.52,4.0,27.0,69.0,212.52,57.0,165.02,42.0,114.08,-10.0,10.08,554.23
1535.0,9.0,31,1.0,15.14,1.0,15.14,20.0,53.35,14.0,38.77,17.0,45.77,5.0,21.25,189.42
1536.0,9.0,70,2.0,33.83,8.0,42.69,96.0,290.77,54.0,144.77,69.0,191.13,-8.0,21.36,724.55
1546.0,9.0,38,1.0,18.25,7.0,27.51,38.0,105.56,36.0,98.99,29.0,77.69,-3.0,13.13,341.12
1550.0,9.0,63,6.0,36.57,5.0,35.06,99.0,315.57,93.0,289.29,42.0,112.0,1.0,29.35,817.84
1551.0,9.0,72,6.0,40.5,16.0,56.89,162.0,612.5,140.0,490.89,55.0,147.35,-7.0,23.35,1371.47
1559.0,9.0,18,0.0,8.0,1.0,9.39,8.0,22.22,1.0,9.39,18.0,50.0,-5.0,2.72,101.72
1560.0,9.0,1,0.0,0.44,1.0,2.78,0.0,0.44,0.0,0.44,0.0,0.44,-1.0,0.11,4.67
1562.0,9.0,12,2.0,8.33,2.0,8.33,8.0,21.33,14.0,40.33,5.0,14.08,8.0,21.33,113.75
1572.0,9.0,32,9.0,28.75,8.0,26.89,52.0,168.06,105.0,498.75,14.0,39.01,-26.0,0.68,762.15
1577.0,9.0,35,5.0,22.94,4.0,21.35,40.0,114.6,40.0,114.6,40.0,114.6,5.0,22.94,411.03
1600.0,9.0,46,2.0,23.2,6.0,29.23,43.0,117.97,36.0,96.62,25.0,67.36,28.0,74.82,409.2
1619.0,9.0,13,1.0,7.19,1.0,7.19,25.0,87.19,14.0,39.52,13.0,36.11,5.0,14.37,191.56
1713.0,9.0,16,0.0,7.11,3.0,11.67,46.0,200.69,42.0,173.36,7.0,19.51,17.0,47.84,460.19
1905.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,4.0,14.22,2.0,5.56,-1.0,0.06,22.5
1922.0,9.0,18,0.0,8.0,3.0,12.5,11.0,29.39,7.0,20.06,10.0,26.89,13.0,34.72,131.56
1924.0,9.0,7,3.0,8.4,2.0,6.35,6.0,16.25,2.0,6.35,2.0,6.35,7.0,19.44,63.14
1926.0,9.0,23,1.0,11.6,0.0,10.22,21.0,57.4,20.0,54.28,13.0,34.9,5.0,17.98,186.38
2052.0,9.0,54,0.0,24.0,2.0,26.74,22.0,62.3,20.0,58.07,19.0,56.02,-22.0,3.63,230.76
2066.0,9.0,46,3.0,24.64,7.0,30.84,72.0,229.14,103.0,388.41,61.0,182.67,10.0,35.95,891.65
2068.0,9.0,54,8.0,35.85,13.0,44.46,72.0,216.0,111.0,400.17,101.0,347.57,6.0,32.67,1076.72
2209.0,9.0,57,7.0,35.53,5.0,32.44,35.0,93.49,50.0,135.86,22.0,63.16,-40.0,0.07,360.54
2213.0,9.0,3,0.0,1.33,0.0,1.33,0.0,1.33,4.0,12.0,0.0,1.33,-1.0,0.33,17.67
2222.0,9.0,24,0.0,10.67,3.0,15.04,18.0,48.17,10.0,28.17,17.0,45.38,-3.0,7.04,154.46
2224.0,9.0,70,8.0,42.69,4.0,36.67,90.0,266.83,109.0,346.17,25.0,73.37,7.0,41.14,806.88
2225.0,9.0,50,1.0,23.58,2.0,24.97,36.0,96.14,54.0,152.54,26.0,70.41,-15.0,6.72,374.36
2230.0,9.0,45,2.0,22.76,6.0,28.8,45.0,125.0,28.0,74.76,27.0,72.2,12.0,39.2,362.71
2232.0,9.0,44,4.0,25.25,7.0,30.0,36.0,97.01,40.0,109.25,24.0,64.65,6.0,28.37,354.54
2233.0,9.0,35,4.0,21.35,3.0,19.81,26.0,69.54,32.0,87.48,25.0,66.75,11.0,33.68,298.6
2237.0,9.0,18,0.0,8.0,2.0,10.89,18.0,50.0,12.0,32.0,11.0,29.39,-3.0,4.5,134.78
2240.0,9.0,6,0.0,2.67,0.0,2.67,4.0,10.67,4.0,10.67,1.0,4.17,0.0,2.67,33.5
2267.0,9.0,25,13.0,35.2,8.0,24.34,48.0,167.27,64.0,260.28,14.0,37.62,45.0,152.11,676.83
2278.0,9.0,6,5.0,13.5,4.0,10.67,19.0,88.17,29.0,181.5,3.0,8.17,6.0,16.67,318.67
2282.0,9.0,42,26.0,69.43,14.0,42.0,110.0,453.43,193.0,1162.88,29.0,77.36,-5.0,12.6,1817.69
2290.0,9.0,54,2.0,26.74,11.0,40.91,48.0,130.67,41.0,109.8,35.0,93.35,34.0,90.74,492.2
2294.0,9.0,14,0.0,6.22,2.0,9.17,12.0,32.51,5.0,14.67,11.0,29.53,1.0,7.63,99.74
2304.0,9.0,46,0.0,20.44,2.0,23.2,50.0,141.46,40.0,108.56,23.0,62.61,-13.0,6.79,363.06
2337.0,9.0,3,2.0,5.33,3.0,8.33,5.0,16.33,8.0,33.33,0.0,1.33,10.0,48.0,112.67
2351.0,9.0,49,42.0,113.78,29.0,77.61,117.0,457.15,240.0,1517.29,12.0,40.72,58.0,167.76,2374.3
2357.0,9.0,27,11.0,31.15,9.0,27.0,55.0,197.37,70.0,286.81,5.0,19.59,5.0,19.59,581.52
2362.0,9.0,6,2.0,6.0,4.0,10.67,7.0,20.17,9.0,28.17,2.0,6.0,12.0,42.67,113.67
2428.0,9.0,31,0.0,13.78,2.0,16.57,21.0,56.0,13.0,36.56,21.0,56.0,-15.0,1.04,179.96
2433.0,9.0,1,0.0,0.44,0.0,0.44,2.0,7.11,3.0,13.44,0.0,0.44,-2.0,1.78,23.67
2434.0,9.0,51,3.0,26.84,9.0,36.25,38.0,101.65,48.0,131.84,35.0,93.35,-46.0,2.82,392.76
2435.0,9.0,20,9.0,24.94,12.0,32.09,24.0,69.69,53.0,220.01,3.0,13.34,16.0,43.02,403.08
2441.0,9.0,38,4.0,22.64,5.0,24.21,39.0,108.92,33.0,89.55,12.0,36.68,2.0,19.66,301.66
2443.0,9.0,43,4.0,24.82,7.0,29.58,45.0,126.2,52.0,151.33,34.0,91.33,11.0,36.59,459.85
2444.0,9.0,47,7.0,31.26,8.0,32.92,49.0,137.31,80.0,263.73,46.0,127.24,18.0,51.78,644.24
2445.0,9.0,14,1.0,7.63,2.0,9.17,20.0,61.46,19.0,57.34,12.0,32.51,3.0,10.87,178.98
2446.0,9.0,8,0.0,3.56,1.0,5.01,2.0,6.72,5.0,13.35,3.0,8.68,1.0,5.01,42.33
2455.0,9.0,41,0.0,18.22,6.0,27.1,37.0,100.95,18.0,50.12,26.0,69.38,4.0,23.95,289.72
2463.0,9.0,17,0.0,7.56,0.0,7.56,11.0,29.34,10.0,26.77,17.0,47.22,-4.0,3.16,121.61
2464.0,9.0,52,7.0,33.39,5.0,30.26,99.0,343.59,89.0,294.1,37.0,98.77,1.0,24.46,824.58
2469.0,9.0,11,1.0,6.31,1.0,6.31,10.0,27.31,9.0,24.25,5.0,13.83,-3.0,1.71,79.73
2477.0,9.0,31,0.0,13.78,3.0,18.07,23.0,61.51,15.0,41.04,30.0,82.81,14.0,38.77,255.97
2481.0,9.0,34,3.0,19.38,1.0,16.47,37.0,104.71,27.0,72.55,15.0,41.73,4.0,20.92,275.75
2490.0,9.0,35,0.0,15.56,2.0,18.34,15.0,41.98,13.0,37.72,19.0,51.2,0.0,15.56,180.35
2502.0,9.0,29,5.0,20.42,9.0,27.68,56.0,195.69,54.0,185.44,21.0,56.1,28.0,77.26,562.59
2504.0,9.0,15,0.0,6.67,2.0,9.6,13.0,35.27,8.0,21.6,4.0,13.07,-14.0,1.07,87.27
2512.0,9.0,10,1.0,5.88,0.0,4.44,5.0,13.61,7.0,18.68,6.0,16.04,-16.0,8.71,67.37
2515.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,1.0,2.78,1.0,2.78,1.0,2.78,12.0
2764.0,9.0,1,0.0,0.44,0.0,0.44,2.0,7.11,0.0,0.44,1.0,2.78,-1.0,0.11,11.33
2767.0,9.0,16,3.0,11.67,4.0,13.44,15.0,41.17,20.0,58.78,16.0,44.44,-5.0,2.01,171.52
2769.0,9.0,23,14.0,37.41,9.0,25.74,61.0,253.34,72.0,331.61,9.0,25.74,16.0,42.69,716.54
2770.0,9.0,77,13.0,53.75,10.0,48.85,80.0,224.01,120.0,381.24,57.0,152.42,17.0,60.64,920.9
2771.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,3.0,9.39,0.0,0.89,0.0,0.89,13.83
2772.0,9.0,4,0.0,1.78,1.0,3.36,4.0,11.11,5.0,14.69,4.0,11.11,0.0,1.78,43.83
2783.0,9.0,26,1.0,12.93,3.0,15.9,31.0,89.85,37.0,113.54,24.0,65.71,2.0,14.38,312.31
2787.0,9.0,1,0.0,0.44,0.0,0.44,3.0,13.44,1.0,2.78,0.0,0.44,0.0,0.44,18.0
2792.0,9.0,11,3.0,9.71,5.0,13.83,31.0,133.59,37.0,178.68,4.0,11.68,5.0,13.83,361.3
2794.0,9.0,8,1.0,5.01,3.0,8.68,12.0,37.56,12.0,37.56,2.0,6.72,0.0,3.56,99.08
2799.0,9.0,60,2.0,29.4,10.0,41.67,35.0,93.75,48.0,129.07,47.0,126.15,-24.0,4.27,424.3
2800.0,9.0,10,0.0,4.44,0.0,4.44,2.0,7.51,4.0,11.38,5.0,13.61,-2.0,2.18,43.57
2802.0,9.0,12,1.0,6.75,3.0,10.08,7.0,18.75,13.0,36.75,9.0,24.08,0.0,5.33,101.75
2814.0,9.0,43,2.0,21.87,3.0,23.32,28.0,74.68,31.0,82.79,25.0,66.98,0.0,19.11,288.75
2827.0,9.0,27,1.0,13.37,8.0,25.04,59.0,219.59,38.0,116.15,33.0,96.33,24.0,65.33,535.81
2829.0,9.0,41,1.0,19.58,4.0,23.95,77.0,265.5,57.0,173.47,24.0,64.27,3.0,22.44,569.2
2831.0,9.0,22,0.0,9.78,2.0,12.63,15.0,40.01,7.0,21.34,19.0,51.52,0.0,9.78,145.05
2835.0,9.0,7,0.0,3.11,2.0,6.35,10.0,30.73,3.0,8.4,3.0,8.4,-4.0,0.06,57.05
2865.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,8.0,75.11,9.0,93.44,0.0,0.44,170.33
2871.0,9.0,37,0.0,16.44,0.0,16.44,33.0,89.88,11.0,34.38,21.0,56.36,20.0,53.92,267.43
2890.0,9.0,63,9.0,41.29,15.0,51.57,60.0,165.14,76.0,221.02,57.0,155.57,-42.0,0.0,634.59
2894.0,9.0,49,5.0,28.95,10.0,37.15,123.0,494.53,146.0,651.46,40.0,107.76,0.0,21.78,1341.65
2896.0,9.0,39,3.0,21.56,12.0,37.03,45.0,129.26,50.0,148.1,16.0,45.23,-3.0,13.56,394.74
2900.0,9.0,59,7.0,36.39,10.0,41.25,81.0,245.43,82.0,249.52,79.0,237.34,41.0,109.38,919.3
2903.0,9.0,66,4.0,34.91,11.0,45.83,55.0,148.5,56.0,151.52,63.0,173.47,37.0,99.41,653.64
2907.0,9.0,44,5.0,26.79,3.0,23.76,72.0,233.37,53.0,154.06,19.0,53.09,-15.0,4.67,495.75
2908.0,9.0,48,9.0,35.02,3.0,25.52,56.0,161.33,60.0,176.33,21.0,58.52,-4.0,16.33,473.06
2913.0,9.0,27,0.0,12.0,3.0,16.33,37.0,112.04,14.0,37.93,37.0,112.04,-19.0,0.04,290.37
2920.0,9.0,11,0.0,4.89,0.0,4.89,6.0,16.16,6.0,16.16,5.0,13.83,-16.0,6.83,62.76
2921.0,9.0,38,1.0,18.25,1.0,18.25,16.0,44.96,14.0,40.71,27.0,72.07,0.0,16.89,211.13
2988.0,9.0,5,0.0,2.22,0.0,2.22,7.0,21.36,15.0,67.22,4.0,10.76,15.0,67.22,171.0
2990.0,9.0,42,4.0,24.38,3.0,22.88,20.0,54.86,56.0,168.0,3.0,22.88,-14.0,4.67,297.67
3030.0,9.0,13,1.0,7.19,2.0,8.75,7.0,18.88,1.0,7.19,8.0,21.37,-10.0,0.14,63.51
3036.0,9.0,10,2.0,7.51,2.0,7.51,11.0,31.21,16.0,51.38,4.0,11.38,-13.0,4.01,113.0
3044.0,9.0,17,7.0,19.77,4.0,13.83,15.0,40.79,27.0,86.44,4.0,13.83,2.0,10.46,185.12
3049.0,9.0,42,6.0,27.52,7.0,29.17,37.0,100.6,62.0,192.86,21.0,57.17,7.0,29.17,436.48
3060.0,9.0,2,0.0,0.89,0.0,0.89,1.0,2.72,0.0,0.89,0.0,0.89,-2.0,0.22,6.5
3068.0,9.0,28,1.0,13.81,7.0,23.53,30.0,84.59,35.0,102.86,22.0,59.06,26.0,71.25,355.11
3078.0,9.0,36,5.0,23.36,5.0,23.36,40.0,113.78,40.0,113.78,37.0,103.36,6.0,25.0,402.64
3080.0,9.0,17,0.0,7.56,0.0,7.56,17.0,47.22,5.0,15.69,7.0,19.77,-5.0,2.36,100.16
3126.0,9.0,35,2.0,18.34,1.0,16.92,22.0,58.72,21.0,56.16,13.0,37.72,-22.0,0.05,187.9
3127.0,9.0,41,1.0,19.58,3.0,22.44,36.0,97.83,30.0,80.17,12.0,37.73,-5.0,12.17,269.93
3142.0,9.0,1,1.0,2.78,0.0,0.44,3.0,13.44,4.0,21.78,0.0,0.44,-1.0,0.11,39.0
3155.0,9.0,21,3.0,13.76,6.0,19.05,11.0,29.76,37.0,123.86,3.0,13.76,-8.0,1.71,201.9
3163.0,9.0,42,0.0,18.67,4.0,24.38,23.0,61.93,20.0,54.86,24.0,64.38,-16.0,3.43,227.64
3167.0,9.0,7,1.0,4.59,2.0,6.35,6.0,16.25,4.0,10.73,1.0,4.59,3.0,8.4,50.9
3213.0,9.0,6,1.0,4.17,0.0,2.67,10.0,32.67,9.0,28.17,2.0,6.0,-12.0,10.67,84.33
3223.0,9.0,45,3.0,24.2,6.0,28.8,46.0,128.36,34.0,91.02,47.0,131.76,2.0,22.76,426.89
3225.0,9.0,32,1.0,15.59,4.0,20.06,21.0,56.0,31.0,85.59,15.0,41.25,11.0,32.67,251.16
3246.0,9.0,17,1.0,8.95,5.0,15.69,18.0,50.61,33.0,115.61,16.0,43.95,-17.0,1.89,236.71
3350.0,9.0,11,7.0,18.68,3.0,9.71,16.0,49.49,37.0,178.68,11.0,30.56,5.0,13.83,300.94
3424.0,9.0,9,0.0,4.0,1.0,5.44,14.0,44.44,12.0,36.0,8.0,21.78,-4.0,0.44,112.11
3425.0,9.0,8,0.0,3.56,1.0,5.01,9.0,25.68,13.0,42.01,4.0,10.89,-15.0,11.68,98.83
3431.0,9.0,21,2.0,12.19,2.0,12.19,45.0,165.76,30.0,92.19,19.0,51.86,7.0,21.0,355.19
3450.0,9.0,13,0.0,5.78,0.0,5.78,10.0,26.8,11.0,29.75,8.0,21.37,-22.0,13.68,103.15
3452.0,9.0,45,31.0,82.69,15.0,45.0,76.0,249.69,167.0,862.42,21.0,57.8,16.0,47.02,1344.62
3453.0,9.0,15,1.0,8.07,2.0,9.6,8.0,21.6,11.0,29.4,4.0,13.07,-17.0,3.27,85.0
3458.0,9.0,74,7.0,42.88,11.0,49.19,96.0,285.43,101.0,305.41,42.0,112.73,12.0,50.83,846.47
3470.0,9.0,29,3.0,17.2,3.0,17.2,43.0,133.98,52.0,175.46,35.0,101.8,8.0,25.76,471.4
3487.0,9.0,53,26.0,70.98,20.0,57.77,115.0,426.42,139.0,573.44,44.0,118.75,7.0,33.81,1281.16
3489.0,9.0,16,1.0,8.51,1.0,8.51,37.0,142.01,28.0,93.44,10.0,26.69,0.0,7.11,286.27
3575.0,9.0,10,8.0,21.51,5.0,13.61,21.0,76.54,35.0,173.61,0.0,4.44,1.0,5.88,295.6
3582.0,9.0,15,4.0,13.07,7.0,19.27,21.0,64.07,23.0,72.6,17.0,48.6,0.0,6.67,224.27
3588.0,9.0,17,1.0,8.95,1.0,8.95,18.0,50.61,19.0,54.12,19.0,54.12,3.0,12.08,188.84
3632.0,9.0,44,7.0,30.0,5.0,26.79,32.0,85.49,33.0,88.31,31.0,82.73,8.0,31.68,345.0
3633.0,9.0,23,3.0,14.61,4.0,16.25,50.0,185.58,32.0,97.41,23.0,63.89,22.0,60.6,438.35
3635.0,9.0,40,0.0,17.78,2.0,20.54,57.0,175.0,42.0,117.88,55.0,166.74,-12.0,5.38,503.32
3670.0,9.0,54,2.0,26.74,3.0,28.17,39.0,104.17,43.0,115.57,40.0,106.96,-5.0,17.8,399.41
3680.0,9.0,46,1.0,21.8,8.0,32.5,62.0,186.68,34.0,90.91,24.0,64.97,7.0,30.84,427.7
3684.0,9.0,6,0.0,2.67,1.0,4.17,10.0,32.67,7.0,20.17,6.0,16.67,-4.0,0.0,76.33
3697.0,9.0,62,6.0,36.14,6.0,36.14,58.0,159.15,71.0,203.53,45.0,120.22,35.0,93.98,649.15
3720.0,9.0,5,1.0,3.76,0.0,2.22,3.0,8.02,5.0,13.89,4.0,10.76,6.0,17.42,56.07
3721.0,9.0,53,2.0,26.3,15.0,47.8,100.0,345.57,71.0,213.34,45.0,121.76,56.0,157.39,912.16
3847.0,9.0,62,5.0,34.63,7.0,37.68,63.0,175.57,40.0,106.7,79.0,233.55,19.0,58.71,646.83
3853.0,9.0,21,10.0,27.43,12.0,32.19,69.0,328.05,62.0,275.05,14.0,37.33,26.0,76.19,776.24
3939.0,9.0,41,0.0,18.22,5.0,25.5,22.0,59.36,15.0,43.71,46.0,131.17,-9.0,8.2,286.15
3949.0,9.0,6,0.0,2.67,0.0,2.67,8.0,24.0,4.0,10.67,2.0,6.0,1.0,4.17,50.17
3954.0,9.0,5,1.0,3.76,0.0,2.22,18.0,91.02,11.0,41.09,8.0,25.69,-1.0,1.09,164.87
3955.0,9.0,49,7.0,32.11,16.0,48.34,54.0,153.29,54.0,153.29,28.0,75.11,16.0,48.34,510.47
3958.0,9.0,15,0.0,6.67,0.0,6.67,6.0,17.07,4.0,13.07,7.0,19.27,-2.0,4.27,67.0
3961.0,9.0,10,3.0,9.34,0.0,4.44,17.0,56.01,12.0,34.84,5.0,13.61,-2.0,2.18,120.43
3965.0,9.0,34,4.0,20.92,3.0,19.38,48.0,146.88,50.0,155.31,14.0,39.54,16.0,43.97,425.99
3967.0,9.0,4,0.0,1.78,0.0,1.78,1.0,3.36,1.0,3.36,5.0,14.69,-1.0,0.69,25.67
3969.0,9.0,32,0.0,14.22,4.0,20.06,29.0,79.17,17.0,45.92,10.0,30.68,-6.0,7.35,197.4
3975.0,9.0,5,0.0,2.22,2.0,5.69,3.0,8.02,8.0,25.69,3.0,8.02,-2.0,0.36,50.0
3983.0,9.0,13,1.0,7.19,2.0,8.75,9.0,24.01,11.0,29.75,11.0,29.75,-4.0,1.68,101.13
3990.0,9.0,26,14.0,37.76,10.0,28.74,65.0,260.72,70.0,293.35,23.0,62.57,-18.0,0.02,683.15
4028.0,9.0,12,5.0,14.08,3.0,10.08,21.0,70.08,25.0,90.75,15.0,44.08,-7.0,0.08,229.17
4167.0,9.0,47,2.0,23.64,3.0,25.08,59.0,173.62,45.0,123.97,55.0,158.58,44.0,120.75,625.65
4173.0,9.0,26,0.0,11.56,5.0,19.18,36.0,109.4,28.0,79.04,16.0,42.74,6.0,20.94,282.86
4174.0,9.0,28,1.0,13.81,2.0,15.25,53.0,183.43,29.0,81.15,31.0,88.1,-26.0,1.92,383.67
4177.0,9.0,51,1.0,24.02,6.0,31.37,68.0,204.0,52.0,145.02,16.0,49.02,12.0,41.49,494.92
4190.0,9.0,26,0.0,11.56,0.0,11.56,16.0,42.74,17.0,45.34,15.0,40.21,-15.0,0.21,151.6
4197.0,9.0,11,1.0,6.31,3.0,9.71,24.0,89.25,7.0,18.68,7.0,18.68,-7.0,0.01,142.64
4200.0,9.0,60,0.0,26.67,2.0,29.4,41.0,109.35,13.0,46.82,32.0,86.4,-96.0,52.27,350.9
4204.0,9.0,59,1.0,27.57,5.0,33.31,50.0,135.26,25.0,70.15,44.0,117.7,23.0,65.85,449.85
4205.0,9.0,70,2.0,33.83,7.0,41.14,54.0,144.77,50.0,133.49,61.0,165.6,-20.0,10.16,529.0
4208.0,9.0,79,28.0,82.37,44.0,118.28,242.0,1099.09,246.0,1129.14,120.0,377.39,-1.0,33.79,2840.06
4225.0,9.0,19,5.0,16.43,6.0,18.34,24.0,70.76,37.0,129.83,19.0,52.78,10.0,27.04,315.18
4228.0,9.0,62,5.0,34.63,10.0,42.5,47.0,125.85,43.0,114.71,44.0,117.45,-4.0,22.48,457.62
4232.0,9.0,61,2.0,29.84,9.0,40.44,93.0,292.9,62.0,172.79,62.0,172.79,-3.0,23.26,732.03
4249.0,9.0,5,1.0,3.76,0.0,2.22,0.0,2.22,2.0,5.69,3.0,8.02,0.0,2.22,24.13
4250.0,9.0,8,0.0,3.56,0.0,3.56,12.0,37.56,18.0,68.06,4.0,10.89,5.0,13.35,136.96
4258.0,9.0,12,1.0,6.75,1.0,6.75,23.0,80.08,18.0,56.33,13.0,36.75,-4.0,1.33,188.0
4259.0,9.0,3,0.0,1.33,0.0,1.33,5.0,16.33,7.0,27.0,1.0,3.0,1.0,3.0,52.0
4260.0,9.0,14,0.0,6.22,1.0,7.63,19.0,57.34,12.0,32.51,18.0,53.37,-12.0,0.51,157.57
4261.0,9.0,12,1.0,6.75,2.0,8.33,13.0,36.75,5.0,14.08,8.0,21.33,-3.0,2.08,89.33
4262.0,9.0,34,4.0,20.92,4.0,20.92,84.0,334.64,55.0,177.42,46.0,138.68,-11.0,4.0,696.57
4313.0,9.0,12,0.0,5.33,0.0,5.33,7.0,18.75,24.0,85.33,4.0,12.0,-9.0,0.08,126.83
4320.0,9.0,2,1.0,2.72,0.0,0.89,2.0,5.56,4.0,14.22,1.0,2.72,0.0,0.89,27.0
4321.0,9.0,50,13.0,42.94,8.0,34.17,103.0,371.74,102.0,366.3,74.0,230.41,15.0,46.72,1092.27
4329.0,9.0,60,11.0,43.35,8.0,38.4,118.0,416.07,121.0,432.02,54.0,147.27,13.0,46.82,1123.92
4334.0,9.0,8,1.0,5.01,1.0,5.01,6.0,16.06,3.0,8.68,4.0,10.89,2.0,6.72,52.37
4336.0,9.0,20,2.0,11.76,3.0,13.34,19.0,52.27,27.0,81.34,16.0,43.02,3.0,13.34,215.07
4341.0,9.0,24,6.0,20.17,1.0,12.04,17.0,45.38,31.0,92.04,8.0,24.0,-17.0,0.04,193.67
4346.0,9.0,58,3.0,29.93,13.0,46.02,120.0,434.05,100.0,331.52,73.0,214.99,-44.0,0.49,1057.02
4351.0,9.0,57,6.0,33.96,5.0,32.44,55.0,151.74,64.0,182.53,35.0,93.49,-27.0,2.12,496.28
4354.0,9.0,46,2.0,23.2,3.0,24.64,33.0,88.12,27.0,72.29,24.0,64.97,-28.0,0.15,273.37
4359.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,1.0,2.78,2.0,7.11,4.0,21.78,35.33
4368.0,9.0,11,0.0,4.89,1.0,6.31,6.0,16.16,4.0,11.68,7.0,18.68,6.0,16.16,73.88
4369.0,9.0,18,0.0,8.0,0.0,8.0,9.0,24.5,5.0,16.06,3.0,12.5,-6.0,2.0,71.06
4372.0,9.0,3,2.0,5.33,1.0,3.0,8.0,33.33,9.0,40.33,1.0,3.0,-3.0,0.33,85.33
