ID player,amplua,games,goals,assists,assists_2,throws_by,shot_on_target,blocked_throws,p_m
9682,9.0,20,1.0,1.0,0.0,28.0,27.0,22.0,2.0
9683,10.0,71,57.0,26.0,14.0,201.0,376.0,24.0,52.0
9684,10.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9685,9.0,33,10.0,8.0,3.0,66.0,76.0,10.0,24.0
9686,9.0,2,1.0,0.0,0.0,1.0,4.0,0.0,2.0
9688,10.0,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0
9689,9.0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9690,10.0,9,3.0,1.0,2.0,17.0,32.0,0.0,1.0
9691,10.0,28,13.0,6.0,1.0,39.0,66.0,11.0,14.0
9693,9.0,2,0.0,1.0,0.0,0.0,0.0,2.0,-3.0
9693,10.0,4,0.0,2.0,0.0,4.0,3.0,7.0,-11.0
9694,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9788,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9790,10.0,50,5.0,4.0,0.0,17.0,32.0,20.0,-17.0
9791,9.0,63,3.0,7.0,1.0,64.0,40.0,32.0,-23.0
9792,9.0,2,0.0,0.0,0.0,3.0,0.0,1.0,-6.0
9793,10.0,57,22.0,17.0,2.0,164.0,156.0,18.0,8.0
9794,9.0,3,0.0,0.0,0.0,0.0,1.0,2.0,-7.0
9795,9.0,1,0.0,0.0,0.0,0.0,0.0,2.0,-5.0
9796,9.0,4,0.0,0.0,0.0,0.0,0.0,1.0,-6.0
9797,10.0,28,3.0,6.0,3.0,27.0,50.0,16.0,-39.0
9798,9.0,59,5.0,3.0,0.0,52.0,44.0,41.0,-22.0
9799,9.0,18,0.0,0.0,0.0,8.0,3.0,27.0,-14.0
9800,9.0,25,0.0,1.0,0.0,22.0,6.0,29.0,-13.0
9808,10.0,8,1.0,2.0,0.0,8.0,7.0,3.0,-6.0
9824,10.0,17,1.0,1.0,0.0,12.0,15.0,2.0,-8.0
9839,10.0,18,9.0,4.0,0.0,35.0,36.0,8.0,-7.0
9845,9.0,11,1.0,0.0,0.0,5.0,6.0,3.0,-5.0
9847,10.0,10,1.0,1.0,0.0,12.0,12.0,0.0,-1.0
9848,10.0,19,12.0,5.0,6.0,42.0,68.0,7.0,17.0
9849,10.0,3,0.0,0.0,0.0,3.0,5.0,2.0,-1.0
9850,9.0,11,3.0,5.0,1.0,23.0,25.0,7.0,6.0
9851,10.0,35,18.0,19.0,7.0,66.0,121.0,12.0,31.0
9852,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0
9852,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9853,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9854,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9859,10.0,9,1.0,0.0,1.0,10.0,15.0,2.0,-13.0
9860,9.0,10,2.0,3.0,0.0,13.0,17.0,8.0,-3.0
9861,9.0,9,0.0,0.0,0.0,13.0,12.0,8.0,-5.0
9862,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9863,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9864,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9867,9.0,1,0.0,1.0,0.0,2.0,2.0,1.0,3.0
9868,10.0,5,3.0,3.0,0.0,10.0,17.0,1.0,0.0
9870,10.0,19,0.0,9.0,1.0,15.0,21.0,2.0,-8.0
9871,10.0,4,0.0,0.0,1.0,7.0,9.0,0.0,-2.0
9873,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9874,10.0,1,1.0,0.0,0.0,2.0,2.0,1.0,1.0
10004,10.0,4,2.0,1.0,0.0,3.0,9.0,1.0,-9.0
10036,10.0,1,0.0,1.0,0.0,3.0,7.0,0.0,1.0
10050,9.0,56,1.0,7.0,1.0,46.0,24.0,66.0,-24.0
10051,9.0,39,3.0,5.0,2.0,64.0,33.0,9.0,-3.0
10052,10.0,40,6.0,2.0,0.0,45.0,41.0,11.0,-7.0
10053,9.0,33,1.0,2.0,1.0,18.0,10.0,20.0,-21.0
10054,10.0,34,8.0,2.0,0.0,59.0,76.0,12.0,-18.0
10055,9.0,39,1.0,1.0,0.0,26.0,13.0,28.0,-7.0
10056,10.0,51,15.0,9.0,1.0,40.0,62.0,14.0,-10.0
10057,10.0,5,8.0,0.0,0.0,12.0,28.0,1.0,5.0
10058,10.0,20,4.0,3.0,0.0,24.0,33.0,5.0,-19.0
10059,9.0,6,0.0,0.0,0.0,4.0,1.0,2.0,-3.0
10060,10.0,13,1.0,0.0,0.0,1.0,6.0,3.0,-13.0
10061,10.0,35,4.0,3.0,1.0,38.0,32.0,22.0,-16.0
10062,9.0,14,1.0,2.0,0.0,15.0,14.0,3.0,-8.0
10064,10.0,31,8.0,11.0,4.0,27.0,48.0,20.0,27.0
10065,10.0,35,17.0,5.0,5.0,62.0,97.0,16.0,25.0
10066,10.0,17,6.0,6.0,2.0,44.0,50.0,3.0,7.0
10067,10.0,4,0.0,0.0,0.0,5.0,5.0,1.0,-1.0
10068,10.0,32,6.0,4.0,1.0,40.0,52.0,6.0,-22.0
10069,10.0,25,0.0,3.0,1.0,23.0,22.0,20.0,-11.0
10070,10.0,5,0.0,0.0,0.0,3.0,1.0,1.0,-5.0
10073,10.0,11,0.0,0.0,1.0,8.0,7.0,4.0,-2.0
10074,9.0,39,12.0,4.0,3.0,36.0,67.0,14.0,2.0
10075,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10076,10.0,15,4.0,1.0,0.0,14.0,18.0,7.0,-1.0
10077,9.0,5,0.0,0.0,0.0,0.0,0.0,2.0,-6.0
10078,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10079,10.0,11,1.0,1.0,0.0,9.0,16.0,0.0,2.0
10080,9.0,10,0.0,2.0,2.0,10.0,5.0,0.0,6.0
10081,10.0,8,2.0,1.0,0.0,8.0,11.0,2.0,3.0
10083,9.0,11,0.0,1.0,0.0,3.0,0.0,4.0,5.0
10084,10.0,7,3.0,4.0,2.0,18.0,18.0,1.0,14.0
10085,9.0,12,4.0,4.0,0.0,27.0,28.0,16.0,8.0
10086,10.0,13,1.0,0.0,0.0,4.0,10.0,2.0,-1.0
10087,9.0,43,16.0,8.0,7.0,108.0,134.0,65.0,23.0
10088,9.0,7,0.0,0.0,1.0,7.0,7.0,2.0,1.0
10089,10.0,24,7.0,8.0,1.0,21.0,38.0,12.0,7.0
10090,10.0,61,23.0,31.0,7.0,101.0,158.0,38.0,26.0
10091,10.0,19,2.0,1.0,0.0,16.0,20.0,5.0,-17.0
10092,10.0,59,31.0,17.0,5.0,85.0,178.0,16.0,20.0
10094,10.0,21,3.0,10.0,0.0,17.0,29.0,3.0,-6.0
10095,10.0,35,1.0,6.0,0.0,47.0,21.0,17.0,18.0
10096,10.0,51,11.0,14.0,5.0,34.0,60.0,18.0,16.0
10097,10.0,32,2.0,0.0,1.0,11.0,19.0,22.0,-28.0
10098,10.0,36,6.0,12.0,2.0,40.0,56.0,15.0,19.0
10099,10.0,17,6.0,6.0,0.0,13.0,31.0,5.0,7.0
10100,10.0,21,1.0,1.0,0.0,14.0,15.0,8.0,-11.0
10102,10.0,33,12.0,2.0,2.0,67.0,78.0,5.0,6.0
10103,10.0,39,4.0,6.0,0.0,53.0,49.0,19.0,-24.0
10104,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10105,9.0,43,12.0,5.0,1.0,71.0,98.0,11.0,-8.0
10106,9.0,14,0.0,1.0,0.0,17.0,17.0,8.0,4.0
10109,10.0,22,2.0,2.0,1.0,52.0,36.0,11.0,-4.0
10110,10.0,4,0.0,0.0,0.0,2.0,6.0,2.0,-5.0
10111,10.0,49,26.0,9.0,3.0,93.0,136.0,15.0,14.0
10112,10.0,9,1.0,3.0,0.0,8.0,26.0,3.0,-8.0
10113,10.0,50,5.0,1.0,0.0,41.0,64.0,11.0,-28.0
10114,10.0,32,6.0,4.0,1.0,52.0,44.0,15.0,-3.0
10115,10.0,2,0.0,0.0,0.0,5.0,0.0,0.0,-1.0
10117,9.0,33,1.0,0.0,4.0,30.0,17.0,44.0,-23.0
10119,10.0,50,14.0,8.0,2.0,58.0,97.0,4.0,-21.0
10120,10.0,45,8.0,5.0,4.0,73.0,69.0,14.0,0.0
10121,10.0,12,0.0,1.0,0.0,6.0,12.0,1.0,1.0
10122,10.0,42,5.0,4.0,0.0,75.0,69.0,37.0,-5.0
10123,10.0,48,15.0,12.0,5.0,42.0,85.0,5.0,15.0
10124,10.0,53,32.0,24.0,5.0,105.0,164.0,6.0,41.0
10126,10.0,29,15.0,3.0,1.0,49.0,89.0,11.0,8.0
10128,10.0,1,0.0,0.0,0.0,2.0,3.0,0.0,-1.0
10131,9.0,5,0.0,1.0,1.0,7.0,3.0,7.0,2.0
10133,9.0,34,1.0,2.0,0.0,27.0,9.0,17.0,-28.0
10134,10.0,7,0.0,1.0,0.0,3.0,12.0,1.0,-14.0
10135,9.0,12,0.0,0.0,0.0,7.0,2.0,8.0,-6.0
10136,9.0,15,1.0,3.0,1.0,24.0,25.0,16.0,-3.0
10137,10.0,7,2.0,3.0,0.0,7.0,17.0,2.0,7.0
10138,9.0,24,2.0,4.0,4.0,30.0,14.0,20.0,-8.0
10139,9.0,2,0.0,1.0,0.0,1.0,2.0,0.0,-1.0
10141,9.0,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10142,10.0,29,1.0,5.0,3.0,13.0,32.0,4.0,-12.0
10143,10.0,17,7.0,3.0,3.0,24.0,37.0,2.0,4.0
10145,9.0,27,3.0,4.0,1.0,18.0,22.0,6.0,8.0
10146,9.0,10,0.0,0.0,0.0,10.0,5.0,7.0,0.0
10147,10.0,11,13.0,4.0,0.0,32.0,53.0,0.0,14.0
10149,10.0,6,4.0,3.0,1.0,10.0,24.0,0.0,9.0
10150,10.0,9,9.0,1.0,2.0,19.0,33.0,0.0,0.0
10152,10.0,6,1.0,0.0,0.0,3.0,2.0,1.0,-3.0
10153,10.0,43,3.0,6.0,0.0,36.0,35.0,17.0,1.0
10155,9.0,23,0.0,2.0,1.0,5.0,2.0,14.0,-6.0
10156,9.0,53,1.0,8.0,1.0,52.0,30.0,29.0,17.0
10157,10.0,53,35.0,16.0,2.0,109.0,197.0,25.0,37.0
10158,9.0,52,8.0,11.0,8.0,52.0,52.0,59.0,29.0
10159,9.0,48,3.0,9.0,7.0,51.0,57.0,50.0,41.0
10160,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10161,10.0,36,2.0,4.0,1.0,26.0,33.0,14.0,-2.0
10162,10.0,6,0.0,1.0,1.0,4.0,5.0,2.0,-4.0
10163,10.0,22,2.0,1.0,0.0,18.0,15.0,3.0,-4.0
10164,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10165,10.0,62,31.0,31.0,8.0,119.0,225.0,5.0,32.0
10167,10.0,26,10.0,7.0,2.0,39.0,85.0,12.0,-5.0
10169,10.0,7,6.0,4.0,0.0,25.0,29.0,2.0,10.0
10170,10.0,52,13.0,8.0,5.0,50.0,67.0,10.0,16.0
10171,10.0,3,0.0,1.0,1.0,4.0,6.0,1.0,4.0
10172,10.0,41,10.0,9.0,2.0,52.0,120.0,32.0,-17.0
10173,10.0,42,12.0,3.0,0.0,51.0,84.0,10.0,-18.0
10175,9.0,48,3.0,3.0,2.0,39.0,46.0,47.0,24.0
10176,10.0,41,3.0,8.0,3.0,40.0,51.0,18.0,8.0
10177,10.0,55,25.0,21.0,6.0,122.0,214.0,8.0,-6.0
10178,10.0,47,29.0,23.0,10.0,97.0,187.0,10.0,40.0
10180,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10181,10.0,7,2.0,0.0,0.0,5.0,10.0,2.0,0.0
10182,10.0,7,3.0,0.0,2.0,18.0,18.0,1.0,-6.0
10183,10.0,2,0.0,1.0,0.0,4.0,4.0,1.0,0.0
10184,10.0,16,7.0,2.0,1.0,40.0,63.0,4.0,1.0
10185,10.0,52,25.0,10.0,5.0,82.0,103.0,24.0,10.0
10186,10.0,25,14.0,8.0,2.0,35.0,75.0,5.0,-1.0
10187,10.0,58,60.0,24.0,10.0,126.0,264.0,9.0,61.0
10188,9.0,38,3.0,5.0,0.0,23.0,24.0,32.0,-4.0
10189,10.0,8,0.0,0.0,1.0,4.0,6.0,2.0,-1.0
10190,9.0,23,1.0,2.0,2.0,6.0,11.0,33.0,4.0
10191,9.0,32,10.0,1.0,6.0,64.0,93.0,23.0,-1.0
10192,10.0,5,7.0,7.0,2.0,13.0,18.0,0.0,12.0
10195,10.0,4,0.0,1.0,0.0,1.0,3.0,2.0,-2.0
10196,10.0,55,26.0,13.0,4.0,76.0,143.0,34.0,-37.0
10197,10.0,5,0.0,0.0,0.0,2.0,3.0,2.0,0.0
10198,10.0,17,3.0,3.0,2.0,18.0,21.0,3.0,-7.0
10199,10.0,50,44.0,15.0,9.0,86.0,215.0,8.0,20.0
10200,9.0,25,0.0,4.0,4.0,32.0,26.0,36.0,3.0
10201,9.0,13,0.0,0.0,1.0,4.0,8.0,11.0,0.0
10202,10.0,40,3.0,3.0,3.0,41.0,56.0,17.0,-19.0
10203,10.0,40,31.0,21.0,10.0,85.0,128.0,6.0,56.0
10204,10.0,7,0.0,0.0,1.0,9.0,14.0,4.0,-1.0
10205,10.0,5,1.0,3.0,0.0,11.0,12.0,0.0,4.0
10206,9.0,5,1.0,1.0,1.0,5.0,1.0,5.0,4.0
10207,10.0,30,34.0,10.0,5.0,109.0,197.0,2.0,27.0
10208,10.0,4,1.0,0.0,1.0,2.0,3.0,0.0,-1.0
10209,10.0,1,0.0,0.0,0.0,5.0,6.0,0.0,2.0
10210,10.0,2,0.0,1.0,0.0,5.0,1.0,0.0,-1.0
10211,10.0,3,1.0,0.0,0.0,3.0,3.0,1.0,-1.0
10212,10.0,39,20.0,21.0,4.0,83.0,108.0,7.0,38.0
10213,10.0,5,2.0,1.0,0.0,5.0,9.0,0.0,-2.0
10215,9.0,9,1.0,1.0,0.0,7.0,9.0,4.0,4.0
10216,9.0,3,0.0,0.0,0.0,2.0,2.0,1.0,-2.0
10217,10.0,40,30.0,25.0,6.0,120.0,185.0,15.0,53.0
10218,10.0,48,5.0,20.0,7.0,53.0,88.0,23.0,34.0
10219,9.0,10,0.0,5.0,1.0,21.0,11.0,8.0,9.0
10222,10.0,12,10.0,7.0,2.0,41.0,58.0,2.0,-4.0
10223,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10224,9.0,2,0.0,1.0,0.0,6.0,3.0,1.0,6.0
10225,10.0,2,0.0,0.0,0.0,5.0,3.0,0.0,-1.0
10226,10.0,12,21.0,16.0,7.0,35.0,72.0,1.0,36.0
10227,10.0,46,31.0,15.0,5.0,65.0,163.0,12.0,26.0
10228,10.0,37,22.0,15.0,1.0,128.0,127.0,20.0,10.0
10229,9.0,49,8.0,12.0,1.0,42.0,77.0,28.0,-10.0
10230,10.0,29,12.0,17.0,6.0,34.0,70.0,5.0,-11.0
10232,9.0,35,2.0,5.0,3.0,50.0,48.0,31.0,18.0
10233,10.0,3,3.0,3.0,4.0,6.0,13.0,1.0,13.0
10234,10.0,8,0.0,1.0,0.0,6.0,11.0,0.0,-7.0
10235,9.0,9,1.0,0.0,0.0,9.0,3.0,3.0,5.0
10236,10.0,6,4.0,5.0,2.0,6.0,17.0,1.0,10.0
10237,10.0,43,38.0,21.0,9.0,141.0,242.0,13.0,39.0
10240,9.0,9,9.0,5.0,2.0,20.0,25.0,6.0,11.0
10241,10.0,5,6.0,8.0,3.0,17.0,21.0,1.0,6.0
10243,9.0,6,3.0,1.0,4.0,10.0,13.0,6.0,14.0
10246,10.0,1,0.0,1.0,0.0,5.0,4.0,0.0,0.0
10248,10.0,7,18.0,7.0,2.0,13.0,46.0,1.0,16.0
10249,9.0,16,6.0,7.0,1.0,31.0,37.0,15.0,20.0
10276,10.0,13,20.0,5.0,3.0,48.0,96.0,4.0,22.0
10285,10.0,1,1.0,0.0,0.0,5.0,6.0,0.0,-1.0
10290,9.0,1,0.0,0.0,0.0,1.0,0.0,2.0,-1.0
10291,9.0,20,1.0,1.0,1.0,17.0,7.0,22.0,5.0
10293,10.0,21,7.0,3.0,1.0,21.0,49.0,6.0,-32.0
10295,10.0,1,0.0,0.0,0.0,6.0,4.0,1.0,2.0
10296,10.0,14,1.0,2.0,1.0,25.0,23.0,5.0,-5.0
10297,10.0,47,10.0,4.0,1.0,30.0,61.0,6.0,13.0
10298,9.0,43,0.0,4.0,2.0,51.0,18.0,31.0,-2.0
10299,9.0,21,7.0,2.0,2.0,71.0,66.0,21.0,10.0
10300,10.0,53,33.0,29.0,6.0,132.0,183.0,13.0,83.0
10301,10.0,51,17.0,23.0,7.0,215.0,182.0,56.0,69.0
10302,10.0,7,2.0,1.0,0.0,3.0,10.0,1.0,-2.0
10303,9.0,25,0.0,2.0,0.0,34.0,17.0,18.0,-5.0
10304,10.0,41,2.0,5.0,2.0,28.0,37.0,60.0,-32.0
10305,9.0,16,1.0,0.0,1.0,16.0,18.0,7.0,-7.0
10306,10.0,21,13.0,8.0,3.0,53.0,85.0,4.0,-7.0
10307,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10310,10.0,46,36.0,29.0,4.0,102.0,168.0,12.0,50.0
10311,10.0,29,6.0,3.0,0.0,5.0,18.0,5.0,-11.0
10313,10.0,9,0.0,0.0,0.0,9.0,12.0,6.0,-4.0
10314,10.0,10,1.0,1.0,0.0,10.0,7.0,9.0,-9.0
10315,10.0,40,29.0,8.0,2.0,99.0,126.0,7.0,17.0
10316,10.0,31,17.0,7.0,4.0,62.0,103.0,7.0,10.0
10317,10.0,24,21.0,7.0,0.0,71.0,92.0,8.0,1.0
10318,9.0,11,0.0,0.0,1.0,15.0,4.0,9.0,5.0
10319,9.0,45,3.0,6.0,2.0,33.0,22.0,35.0,5.0
10320,9.0,2,0.0,2.0,0.0,1.0,5.0,0.0,2.0
10321,10.0,7,0.0,0.0,0.0,10.0,2.0,6.0,-5.0
10323,10.0,6,0.0,1.0,0.0,3.0,5.0,1.0,0.0
10324,10.0,36,0.0,1.0,0.0,8.0,7.0,2.0,-10.0
10326,9.0,55,3.0,7.0,3.0,75.0,59.0,40.0,38.0
10329,10.0,50,24.0,25.0,6.0,114.0,161.0,20.0,37.0
10330,9.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10331,10.0,2,0.0,0.0,0.0,4.0,6.0,1.0,-1.0
10332,10.0,35,23.0,10.0,5.0,91.0,112.0,15.0,8.0
10333,9.0,35,5.0,5.0,10.0,56.0,72.0,46.0,3.0
10335,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10336,10.0,25,1.0,4.0,2.0,27.0,21.0,6.0,-5.0
10338,10.0,25,10.0,4.0,1.0,33.0,47.0,6.0,11.0
10339,9.0,25,0.0,0.0,0.0,14.0,10.0,24.0,-31.0
10340,10.0,42,18.0,21.0,9.0,116.0,154.0,17.0,37.0
10341,9.0,5,0.0,0.0,0.0,1.0,0.0,5.0,-1.0
10344,9.0,17,1.0,1.0,0.0,17.0,15.0,32.0,2.0
10345,9.0,36,3.0,2.0,3.0,60.0,23.0,46.0,28.0
10346,10.0,20,8.0,4.0,3.0,23.0,42.0,15.0,12.0
10348,10.0,51,10.0,5.0,3.0,40.0,62.0,49.0,-16.0
10349,10.0,21,0.0,0.0,0.0,21.0,25.0,9.0,-18.0
10350,10.0,3,0.0,0.0,0.0,6.0,2.0,0.0,-1.0
10351,10.0,10,1.0,1.0,0.0,8.0,11.0,6.0,-1.0
10352,9.0,4,0.0,1.0,0.0,1.0,1.0,3.0,-4.0
10353,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10355,9.0,21,0.0,2.0,0.0,11.0,13.0,17.0,-7.0
10356,10.0,58,18.0,18.0,5.0,109.0,157.0,35.0,29.0
10357,10.0,48,9.0,12.0,2.0,65.0,82.0,13.0,-9.0
10358,10.0,33,21.0,11.0,2.0,85.0,121.0,16.0,2.0
10361,9.0,14,0.0,0.0,1.0,9.0,3.0,3.0,-2.0
10363,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10364,9.0,14,5.0,3.0,2.0,21.0,31.0,12.0,7.0
10365,9.0,4,0.0,0.0,0.0,2.0,3.0,9.0,0.0
10366,10.0,11,11.0,3.0,3.0,26.0,48.0,3.0,-2.0
10367,10.0,7,4.0,10.0,3.0,25.0,53.0,0.0,0.0
10368,10.0,37,24.0,20.0,11.0,63.0,133.0,12.0,8.0
10369,10.0,43,6.0,15.0,10.0,60.0,120.0,23.0,-6.0
10370,10.0,18,15.0,6.0,1.0,28.0,44.0,1.0,0.0
10371,10.0,21,6.0,5.0,4.0,26.0,62.0,4.0,3.0
10373,10.0,14,6.0,9.0,2.0,33.0,45.0,7.0,4.0
10375,9.0,17,2.0,0.0,3.0,10.0,14.0,16.0,-1.0
10376,9.0,4,0.0,0.0,0.0,3.0,5.0,4.0,-2.0
10377,10.0,26,3.0,7.0,2.0,25.0,69.0,10.0,9.0
10378,10.0,34,4.0,8.0,3.0,16.0,25.0,10.0,0.0
10379,10.0,47,4.0,2.0,3.0,34.0,59.0,49.0,-31.0
10380,9.0,2,0.0,0.0,0.0,2.0,0.0,1.0,3.0
10381,10.0,27,17.0,2.0,0.0,23.0,60.0,7.0,2.0
10382,10.0,7,4.0,1.0,2.0,9.0,31.0,0.0,5.0
10383,10.0,41,11.0,9.0,4.0,38.0,87.0,9.0,-26.0
10384,10.0,15,2.0,4.0,1.0,14.0,31.0,0.0,-3.0
10385,10.0,2,0.0,1.0,0.0,2.0,5.0,3.0,0.0
10386,9.0,17,0.0,0.0,1.0,28.0,36.0,10.0,7.0
10387,10.0,4,0.0,1.0,0.0,4.0,2.0,0.0,-3.0
10388,9.0,17,0.0,2.0,1.0,10.0,16.0,8.0,9.0
10390,9.0,40,1.0,2.0,1.0,29.0,19.0,27.0,17.0
10391,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10394,10.0,49,15.0,10.0,3.0,47.0,82.0,3.0,-3.0
10397,9.0,19,1.0,1.0,1.0,7.0,10.0,23.0,-23.0
10398,9.0,22,2.0,0.0,3.0,34.0,27.0,8.0,-8.0
10399,9.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400,10.0,6,0.0,2.0,0.0,4.0,2.0,3.0,-7.0
10402,10.0,32,27.0,18.0,2.0,89.0,140.0,3.0,35.0
10404,10.0,63,29.0,21.0,15.0,99.0,154.0,13.0,40.0
10407,10.0,37,19.0,17.0,9.0,87.0,136.0,9.0,9.0
10408,10.0,1,0.0,1.0,0.0,0.0,2.0,0.0,-2.0
10409,10.0,37,14.0,10.0,6.0,74.0,95.0,4.0,-10.0
10410,9.0,44,3.0,9.0,2.0,58.0,40.0,29.0,-18.0
10411,9.0,42,1.0,3.0,2.0,40.0,22.0,25.0,-4.0
10412,9.0,29,2.0,0.0,1.0,28.0,23.0,15.0,-17.0
10418,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10420,10.0,26,8.0,7.0,0.0,41.0,54.0,6.0,2.0
10422,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10428,10.0,64,27.0,29.0,13.0,126.0,180.0,18.0,50.0
10430,10.0,45,26.0,13.0,9.0,63.0,136.0,13.0,28.0
10431,10.0,17,16.0,4.0,3.0,51.0,71.0,6.0,-3.0
10432,10.0,20,6.0,3.0,1.0,33.0,34.0,2.0,12.0
10433,10.0,19,2.0,2.0,2.0,16.0,26.0,7.0,-8.0
10434,10.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10437,9.0,11,0.0,1.0,0.0,2.0,6.0,2.0,-1.0
10438,9.0,36,0.0,2.0,3.0,26.0,15.0,44.0,-14.0
10439,9.0,29,0.0,2.0,3.0,23.0,15.0,19.0,-8.0
10440,9.0,38,1.0,0.0,3.0,22.0,9.0,60.0,-24.0
10441,9.0,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10442,9.0,31,0.0,1.0,0.0,9.0,14.0,19.0,-9.0
10443,10.0,18,3.0,2.0,2.0,9.0,28.0,9.0,-7.0
10444,10.0,25,0.0,1.0,0.0,9.0,5.0,6.0,-11.0
10445,10.0,34,1.0,2.0,2.0,11.0,27.0,7.0,-21.0
10446,10.0,2,0.0,0.0,0.0,5.0,3.0,0.0,-5.0
10447,10.0,26,4.0,5.0,0.0,19.0,19.0,4.0,-5.0
10448,10.0,23,1.0,3.0,1.0,12.0,12.0,13.0,-3.0
10450,10.0,38,4.0,5.0,2.0,32.0,44.0,19.0,-13.0
10451,10.0,21,1.0,1.0,1.0,7.0,3.0,14.0,6.0
10453,10.0,11,6.0,6.0,1.0,33.0,50.0,4.0,8.0
10454,9.0,14,2.0,4.0,3.0,18.0,30.0,11.0,13.0
10455,10.0,24,10.0,11.0,3.0,56.0,77.0,10.0,19.0
10456,10.0,22,34.0,15.0,5.0,97.0,164.0,7.0,35.0
10457,9.0,10,0.0,2.0,0.0,8.0,11.0,3.0,2.0
10458,10.0,22,16.0,11.0,2.0,29.0,59.0,7.0,31.0
10461,10.0,52,29.0,9.0,5.0,100.0,162.0,19.0,48.0
10462,10.0,25,1.0,4.0,0.0,6.0,9.0,0.0,6.0
10463,10.0,4,0.0,1.0,1.0,1.0,11.0,2.0,0.0
10464,10.0,34,23.0,22.0,7.0,111.0,161.0,6.0,27.0
10465,9.0,11,0.0,3.0,2.0,15.0,16.0,11.0,8.0
10466,10.0,30,17.0,8.0,4.0,19.0,65.0,10.0,28.0
10468,10.0,32,7.0,14.0,2.0,56.0,91.0,9.0,16.0
10469,10.0,20,4.0,1.0,2.0,27.0,36.0,8.0,24.0
10470,10.0,42,27.0,23.0,8.0,121.0,212.0,10.0,40.0
10471,10.0,3,1.0,1.0,0.0,5.0,12.0,1.0,3.0
10473,9.0,42,2.0,4.0,2.0,36.0,35.0,31.0,33.0
10475,10.0,21,11.0,10.0,6.0,33.0,74.0,2.0,21.0
10476,9.0,29,0.0,2.0,4.0,26.0,31.0,22.0,25.0
10477,10.0,24,12.0,10.0,8.0,62.0,64.0,4.0,21.0
10478,9.0,48,8.0,11.0,6.0,77.0,113.0,33.0,43.0
10479,10.0,4,1.0,2.0,1.0,8.0,17.0,0.0,2.0
10480,10.0,4,1.0,1.0,0.0,1.0,10.0,0.0,1.0
10481,10.0,50,29.0,24.0,2.0,97.0,146.0,9.0,34.0
10483,10.0,44,19.0,11.0,5.0,59.0,101.0,19.0,17.0
10484,10.0,18,8.0,11.0,5.0,23.0,49.0,3.0,15.0
10485,10.0,9,1.0,4.0,0.0,14.0,11.0,9.0,11.0
10486,10.0,7,7.0,7.0,3.0,25.0,66.0,1.0,18.0
10490,10.0,1,1.0,0.0,0.0,1.0,1.0,1.0,-1.0
10491,10.0,27,7.0,10.0,3.0,28.0,41.0,2.0,16.0
10493,10.0,32,5.0,4.0,1.0,54.0,34.0,15.0,27.0
10494,10.0,41,29.0,6.0,4.0,91.0,148.0,19.0,35.0
10495,9.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10496,10.0,11,2.0,2.0,0.0,12.0,11.0,6.0,12.0
10497,10.0,11,9.0,3.0,3.0,18.0,41.0,0.0,17.0
10498,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10499,10.0,14,4.0,1.0,0.0,36.0,46.0,4.0,-6.0
