ID player,amplua,time,G,As,As_2,TB,Shot,BT,pm
805,10.00,13.03,0.00,0.07,0.03,0.83,1.48,0.24,-1.57
806,10.00,22.69,0.91,0.57,0.14,3.16,5.36,0.71,0.88
807,10.00,17.85,0.18,0.05,0.08,1.13,1.92,1.10,-1.36
808,10.00,9.84,0.25,0.00,0.00,1.50,3.25,0.50,0.33
812,9.00,12.11,0.00,0.00,0.00,0.36,0.36,0.73,-0.12
813,10.00,15.62,0.44,0.67,0.12,1.37,2.92,0.15,-0.09
814,10.00,8.55,0.00,0.08,0.00,0.52,0.88,0.12,-0.76
815,9.00,13.18,0.18,0.18,0.08,1.36,1.28,0.59,0.32
822,10.00,15.15,0.24,0.06,0.00,1.29,1.65,0.18,-0.53
824,9.00,11.30,0.02,0.02,0.07,0.67,0.67,0.24,-0.35
825,10.00,23.79,1.17,0.89,0.14,3.31,6.52,0.33,0.36
830,10.00,18.22,0.42,0.49,0.18,2.21,4.16,0.21,-0.05
832,10.00,12.05,0.15,0.18,0.02,0.55,1.23,0.30,-0.07
837,9.00,7.83,0.06,0.06,0.00,0.50,0.61,0.33,-1.14
840,10.00,13.64,0.09,0.23,0.05,0.95,1.32,0.00,-1.31
841,10.00,16.04,0.20,0.20,0.15,1.05,2.10,0.39,-0.17
842,10.00,14.84,0.26,0.24,0.07,0.95,2.05,0.64,-0.78
843,10.00,15.68,0.08,0.08,0.08,0.58,1.58,0.67,-0.55
850,10.00,15.56,0.32,0.37,0.08,1.63,3.00,0.11,0.00
851,10.00,23.68,1.50,0.50,0.00,2.00,4.17,0.17,-0.17
852,9.00,16.85,0.50,0.00,0.00,3.50,1.25,2.25,-0.50
853,10.00,12.55,0.15,0.37,0.19,1.11,1.81,0.26,0.05
854,9.00,15.98,0.37,0.16,0.07,2.49,2.91,0.60,-0.76
855,10.00,12.59,0.28,0.30,0.05,0.84,2.16,0.18,0.55
857,9.00,16.59,0.00,0.14,0.00,1.71,2.29,0.14,-1.50
858,10.00,13.29,0.23,0.23,0.05,0.95,1.73,0.32,0.65
859,10.00,16.17,0.39,0.17,0.22,1.48,3.30,0.17,-0.78
860,9.00,13.78,0.06,0.00,0.00,0.82,0.65,0.35,-0.27
863,10.00,16.96,0.22,0.16,0.06,2.06,1.88,0.59,-1.43
864,9.00,16.48,0.29,0.00,0.00,1.57,1.29,0.29,0.62
876,10.00,12.11,0.24,0.12,0.12,1.64,1.92,0.16,-0.23
879,9.00,19.19,0.09,0.09,0.19,1.16,0.96,1.00,-0.40
883,10.00,19.09,0.55,0.82,0.44,1.81,4.09,0.26,0.84
886,10.00,16.15,0.12,0.04,0.04,1.04,1.79,0.50,-1.28
892,10.00,16.36,0.74,0.87,0.26,2.43,3.72,0.06,1.23
896,9.00,14.05,0.00,0.20,0.00,1.20,1.20,0.80,0.25
898,10.00,15.48,1.00,0.00,0.00,1.00,4.00,0.00,-1.00
910,9.00,14.56,0.09,0.09,0.02,0.72,1.20,0.68,0.04
911,10.00,12.64,0.14,0.21,0.00,1.00,1.50,0.07,-0.56
913,9.00,16.41,0.22,0.11,0.00,1.00,1.11,1.11,-0.17
917,9.00,13.61,0.13,0.16,0.03,1.00,1.55,0.32,0.18
919,9.00,15.62,0.06,0.14,0.09,0.83,1.23,0.60,0.61
921,10.00,14.38,0.23,0.65,0.33,1.40,2.50,0.06,0.23
922,10.00,9.60,0.22,0.00,0.11,0.33,0.89,0.56,-0.20
923,10.00,13.41,0.50,0.00,0.50,2.50,2.00,0.00,0.50
924,10.00,14.29,0.80,0.40,0.20,1.60,2.80,0.20,0.00
925,10.00,9.22,0.25,0.00,0.00,0.50,0.75,0.25,-1.00
926,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
928,10.00,7.62,0.00,0.00,0.00,0.50,0.60,0.10,-0.25
929,10.00,10.56,0.27,0.47,0.00,1.13,1.40,0.27,0.08
934,10.00,17.45,0.44,0.20,0.07,1.59,2.57,0.67,0.01
936,9.00,16.53,0.00,0.00,0.50,1.00,0.50,1.50,2.50
937,10.00,13.44,0.24,0.16,0.08,1.32,2.12,0.00,0.26
939,10.00,14.80,0.00,0.00,0.00,0.75,2.25,0.50,-2.00
940,9.00,20.12,0.23,0.15,0.15,2.38,2.92,0.46,-0.58
942,9.00,17.49,0.33,0.17,0.17,3.33,3.50,0.17,-3.00
946,9.00,17.89,0.00,0.09,0.09,0.73,0.82,0.45,-1.70
948,10.00,9.68,0.09,0.17,0.00,0.61,1.00,0.22,-0.94
949,10.00,14.80,0.44,0.12,0.12,2.19,3.00,0.19,-0.08
950,10.00,8.35,0.17,0.08,0.08,0.58,0.75,0.25,0.50
951,10.00,15.08,0.34,0.40,0.15,1.91,3.36,0.36,-0.20
952,10.00,17.34,0.00,0.00,0.00,2.00,2.00,2.00,0.00
953,10.00,15.97,0.63,0.86,0.57,1.60,2.80,0.20,1.31
960,9.00,15.54,0.07,0.11,0.00,1.20,0.76,0.41,0.46
962,9.00,16.15,0.04,0.13,0.08,1.00,0.92,1.17,0.36
963,9.00,15.51,0.05,0.16,0.05,1.70,1.50,0.89,0.65
964,9.00,16.25,0.00,0.44,0.11,1.22,1.56,0.44,1.44
967,10.00,13.09,0.27,0.62,0.04,1.58,2.27,0.08,0.45
968,10.00,17.38,0.00,1.00,0.00,0.00,4.00,0.00,1.00
971,10.00,16.90,0.24,0.32,0.00,0.97,1.65,0.76,1.07
973,9.00,21.62,0.10,0.29,0.05,0.90,0.95,1.14,0.71
976,9.00,15.85,0.18,0.18,0.11,1.08,1.37,1.47,0.75
977,9.00,17.65,0.18,0.23,0.18,1.41,1.66,0.41,-0.44
981,9.00,18.63,0.08,0.17,0.08,1.41,1.73,1.61,0.31
982,10.00,20.28,0.81,0.56,0.24,2.74,4.46,0.17,0.33
983,10.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
984,10.00,14.58,0.00,0.00,0.00,1.00,5.00,0.00,-1.00
985,10.00,16.60,0.39,0.39,0.11,2.28,4.61,0.33,0.18
986,9.00,18.92,0.26,0.24,0.11,1.54,1.80,0.52,0.86
988,10.00,16.21,0.59,0.57,0.26,1.69,3.07,0.12,0.66
990,10.00,17.83,0.08,0.34,0.10,1.72,1.70,0.32,0.41
994,10.00,20.77,0.67,0.33,0.33,0.67,3.33,0.33,-3.33
1000,9.00,22.09,0.03,0.12,0.06,1.44,1.41,1.06,-1.59
1001,9.00,17.81,0.05,0.15,0.02,0.95,1.10,0.59,-0.08
1004,10.00,14.39,0.11,0.04,0.00,0.57,1.11,0.71,-1.09
1006,10.00,14.32,0.16,0.05,0.00,0.84,1.63,0.58,-1.27
1007,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1008,9.00,20.29,0.00,0.17,0.17,1.50,1.67,0.83,0.40
1010,9.00,1.26,0.00,0.00,0.00,0.00,0.11,0.00,0.00
1013,10.00,15.04,0.20,0.26,0.09,0.68,1.58,0.11,-0.27
1014,9.00,10.46,0.00,0.00,0.00,0.94,1.94,0.06,-1.23
1015,10.00,7.70,0.00,0.00,0.00,0.00,1.00,0.00,-1.00
1016,10.00,13.78,0.29,0.46,0.20,1.51,3.91,0.11,0.90
1017,9.00,22.61,0.06,0.10,0.08,0.76,0.72,1.70,-0.98
1018,9.00,8.71,0.08,0.00,0.00,0.42,1.00,0.08,-0.56
1021,10.00,8.84,0.00,0.00,0.00,1.14,1.57,0.14,-1.17
1022,10.00,11.25,0.00,0.00,0.00,0.00,1.00,0.00,
1024,10.00,5.31,0.00,0.00,0.00,0.00,0.14,0.00,-1.00
1026,10.00,11.58,0.50,0.33,0.17,1.00,2.50,0.00,0.60
1027,10.00,12.55,0.17,0.00,0.17,1.25,2.00,0.25,-0.44
1033,10.00,13.05,0.10,0.13,0.06,0.79,1.25,0.42,-0.50
1034,10.00,5.80,0.00,0.00,0.00,0.00,0.00,0.00,
1036,9.00,8.38,0.00,0.06,0.00,0.59,0.12,0.24,-0.50
1038,9.00,24.83,0.00,0.00,0.00,0.67,0.33,1.67,-3.67
1039,10.00,18.58,0.23,0.14,0.05,1.41,1.68,0.55,-0.60
1040,9.00,13.51,0.00,0.00,0.00,9.00,5.00,6.00,-2.50
1043,10.00,11.53,0.05,0.00,0.00,1.14,1.14,1.09,0.50
1048,9.00,13.91,0.44,0.56,0.33,2.00,2.33,0.22,1.38
1049,9.00,13.84,0.00,0.00,0.00,0.92,0.42,0.42,-0.44
1054,9.00,13.20,0.00,0.08,0.00,1.08,0.08,0.85,0.27
1058,10.00,13.98,0.18,0.17,0.14,0.86,1.61,0.13,0.25
1059,10.00,17.76,0.17,0.17,0.00,1.83,2.33,1.00,0.17
1064,9.00,17.43,0.48,0.39,0.13,4.00,4.10,0.32,0.93
1066,10.00,14.88,0.42,0.19,0.16,1.29,1.77,0.23,-1.00
1072,9.00,18.10,0.29,0.14,0.00,0.71,1.00,0.57,-2.38
1073,9.00,11.89,0.00,0.00,0.20,0.20,0.00,0.80,-0.80
1076,9.00,12.95,0.00,0.17,0.00,2.50,2.17,0.67,0.00
1080,9.00,13.91,0.20,0.40,0.00,2.40,1.20,1.20,1.00
1081,9.00,18.11,0.00,0.00,0.00,2.75,1.00,1.50,-1.00
1082,9.00,7.39,0.00,0.07,0.00,0.53,0.17,0.30,-0.25
1085,10.00,10.77,0.00,0.15,0.00,0.69,0.46,0.15,0.56
1086,9.00,7.51,0.00,0.00,0.00,0.00,0.18,0.45,0.00
1087,9.00,6.22,0.00,0.00,0.00,0.18,0.06,0.18,-0.70
1090,10.00,10.13,0.08,0.12,0.00,1.46,2.04,0.19,-0.73
1093,9.00,10.29,0.04,0.03,0.03,0.52,0.32,0.72,0.14
1095,10.00,17.23,0.70,0.20,0.00,0.90,1.90,0.70,1.10
1096,10.00,2.77,0.00,0.00,0.00,0.00,0.00,0.00,
1100,9.00,19.94,0.00,0.19,0.11,1.26,0.74,0.77,0.65
1101,10.00,14.28,0.27,0.29,0.16,1.00,2.78,0.07,-0.06
1102,10.00,14.29,0.18,0.16,0.09,1.25,1.57,0.41,-0.98
1103,10.00,12.99,0.00,0.25,0.75,0.50,1.75,0.00,-1.00
1104,10.00,3.19,0.00,0.00,0.00,0.00,0.20,0.20,-1.00
1105,9.00,11.82,0.00,0.16,0.00,0.84,0.89,0.53,0.21
1107,9.00,17.08,0.33,0.28,0.06,2.28,2.06,0.50,0.18
1108,10.00,10.48,0.26,0.13,0.29,0.61,0.81,0.13,0.61
1109,10.00,16.56,0.00,0.00,0.00,0.50,1.17,0.50,-1.50
1112,10.00,11.92,0.00,1.20,0.20,1.20,1.80,0.20,-1.50
1116,10.00,19.62,0.94,0.58,0.20,2.87,5.49,0.36,0.65
1118,10.00,14.65,0.21,0.43,0.14,1.07,2.14,0.14,0.85
1119,9.00,18.49,0.10,0.12,0.16,0.84,1.43,0.73,-0.11
1121,10.00,19.42,0.41,0.58,0.40,1.48,2.95,0.18,0.54
1122,10.00,12.40,0.16,0.14,0.09,0.64,1.32,0.21,0.39
1123,9.00,11.26,0.00,0.00,0.00,0.33,2.33,0.33,-2.50
1128,9.00,12.45,0.00,0.00,0.03,0.47,0.50,0.34,-0.39
1129,9.00,5.74,0.00,0.04,0.00,0.15,0.00,0.30,-1.21
1132,9.00,6.55,0.05,0.00,0.00,0.55,0.25,0.15,-0.77
1133,9.00,17.06,0.11,0.20,0.11,2.31,2.47,0.71,0.45
1135,9.00,20.69,0.20,0.00,0.00,1.20,0.40,0.60,1.20
1136,9.00,12.70,0.04,0.18,0.11,0.96,0.96,0.32,-0.26
1137,10.00,12.70,0.14,0.36,0.14,1.43,2.14,0.36,-0.18
1139,10.00,12.85,0.50,0.50,0.00,1.00,2.00,0.00,0.00
1140,10.00,16.22,0.80,0.23,0.07,2.23,4.37,0.77,-0.31
1143,9.00,12.61,0.30,0.00,0.10,1.00,1.00,0.50,0.00
1144,10.00,15.12,0.46,0.29,0.13,1.14,2.75,0.43,0.63
1145,10.00,14.65,1.00,0.00,0.00,2.00,2.00,0.00,0.00
1146,10.00,16.30,0.20,0.24,0.07,1.32,1.93,0.36,0.31
1148,10.00,13.19,0.39,0.31,0.10,1.24,2.18,0.06,-0.24
1149,9.00,14.51,0.00,0.00,0.00,0.60,0.40,0.80,-2.40
1150,10.00,14.59,0.42,0.17,0.33,1.75,2.75,0.00,0.73
1153,10.00,15.41,0.00,0.33,0.00,0.67,2.67,0.00,-1.00
1157,9.00,17.11,0.12,0.15,0.07,1.48,1.32,1.05,0.31
1159,9.00,23.18,0.00,0.16,0.08,0.76,0.44,1.72,-0.57
1162,10.00,17.17,0.00,0.00,0.00,0.60,0.70,0.20,-0.25
1165,10.00,14.02,0.12,0.14,0.01,0.90,1.43,0.53,0.10
1172,10.00,18.85,0.00,0.00,0.00,2.00,1.00,0.00,-2.00
1177,9.00,14.07,0.06,0.06,0.00,0.39,0.33,0.83,-0.47
1186,10.00,15.34,0.00,0.00,0.05,0.37,0.21,0.26,-2.79
1187,10.00,11.08,0.21,0.21,0.03,0.79,1.48,0.03,0.12
1188,9.00,16.88,0.06,0.09,0.04,0.94,0.68,0.83,-0.32
1192,10.00,14.26,0.00,0.21,0.05,1.32,0.89,0.42,-0.27
1195,10.00,12.95,0.17,0.09,0.04,0.91,1.61,0.17,0.00
1198,9.00,12.06,0.09,0.09,0.03,0.85,0.76,0.39,0.00
1204,10.00,14.75,0.26,0.09,0.17,1.04,1.39,0.13,-0.95
1205,9.00,17.75,0.18,0.31,0.10,1.00,1.84,0.48,-0.79
1206,9.00,19.23,0.06,0.19,0.14,2.14,1.50,0.97,-0.23
1208,10.00,12.70,0.25,0.08,0.08,0.33,1.25,0.17,-0.67
1213,9.00,20.02,0.08,0.24,0.21,1.65,1.24,1.20,-1.00
1214,10.00,16.10,0.63,0.34,0.12,1.03,1.92,0.08,-0.39
1217,10.00,36.47,0.00,0.00,0.00,11.00,9.00,6.00,-1.00
1218,10.00,14.34,0.31,0.13,0.17,0.96,2.00,0.21,-0.45
1220,10.00,16.97,0.17,0.21,0.02,1.47,1.64,0.60,-0.92
1223,9.00,14.46,0.02,0.04,0.02,0.52,0.48,0.65,-0.93
1224,10.00,11.43,0.19,0.11,0.04,1.00,1.40,0.06,-0.71
1226,10.00,15.07,0.00,0.00,0.06,1.00,0.81,0.81,-0.67
1227,10.00,22.72,1.00,0.00,0.00,1.00,1.00,0.00,-5.00
1228,10.00,21.56,0.52,0.20,0.32,2.08,4.12,0.76,-0.09
1229,10.00,13.02,0.27,0.22,0.10,0.71,1.71,0.10,-0.45
1230,9.00,14.13,0.08,0.12,0.05,1.07,0.93,0.56,0.45
1232,9.00,9.68,0.00,0.00,0.00,0.00,0.00,1.00,-2.00
1233,10.00,14.45,0.54,0.20,0.05,2.11,3.43,0.36,0.62
1234,10.00,14.39,0.11,0.11,0.02,0.43,0.70,0.36,-0.03
1236,9.00,14.25,0.06,0.03,0.00,0.91,0.44,0.47,0.62
1237,10.00,14.29,0.39,0.27,0.06,1.35,2.14,0.20,0.18
1240,10.00,17.28,0.31,0.37,0.12,1.29,1.71,0.78,0.94
1242,9.00,16.82,0.09,0.14,0.00,1.90,1.33,0.80,0.24
1243,9.00,10.97,0.00,0.17,0.00,0.33,0.33,0.00,0.75
1244,10.00,13.73,0.32,0.26,0.11,1.05,1.65,0.15,0.67
1245,10.00,11.24,0.00,0.11,0.00,0.78,0.67,0.11,-1.00
1246,10.00,13.76,0.12,0.16,0.02,1.09,1.78,0.27,0.38
1247,10.00,15.70,0.44,0.18,0.08,1.95,2.82,0.48,0.39
1249,10.00,12.24,0.00,0.00,0.00,1.22,0.89,0.22,-1.14
1250,10.00,15.95,0.04,0.04,0.03,0.88,0.91,0.72,0.21
1252,9.00,12.05,0.06,0.06,0.00,0.76,0.82,0.59,0.23
1253,10.00,14.93,0.28,0.27,0.14,1.08,1.67,0.14,-0.23
1254,9.00,15.13,0.08,0.13,0.00,1.55,0.98,0.75,0.71
1255,10.00,11.19,0.09,0.04,0.00,0.74,0.83,0.13,0.24
1260,9.00,18.36,0.00,0.13,0.07,0.80,0.60,0.60,0.43
1261,9.00,17.98,0.00,0.00,0.06,0.94,1.00,0.88,-0.36
1264,10.00,14.80,0.35,0.19,0.07,1.45,2.00,0.28,0.23
1265,9.00,15.38,0.02,0.05,0.03,1.14,0.35,0.68,0.00
1267,10.00,21.97,0.25,0.25,0.00,1.25,1.75,1.00,1.25
1275,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1276,9.00,13.11,0.00,0.00,0.00,0.50,1.00,1.00,-2.50
1294,10.00,17.24,0.00,0.00,0.00,0.50,0.00,0.00,-2.60
1297,9.00,15.51,0.08,0.04,0.04,0.52,0.28,0.64,-0.67
1298,10.00,14.54,0.17,0.11,0.22,1.00,1.56,0.11,-0.12
1304,10.00,17.26,0.52,0.43,0.25,2.09,3.12,0.37,0.19
1306,9.00,18.37,0.06,0.25,0.12,1.00,1.25,1.00,0.69
1310,9.00,13.70,0.00,0.25,0.00,0.25,0.00,1.00,-1.33
1313,9.00,9.92,0.00,0.00,0.00,0.33,0.11,0.56,-0.25
1314,9.00,16.40,0.00,0.00,0.00,1.17,0.33,0.67,0.60
1315,9.00,8.43,0.00,0.06,0.06,0.29,0.24,0.59,-1.00
1318,9.00,8.86,0.00,0.07,0.00,0.43,0.29,0.71,-1.00
1332,9.00,17.55,0.02,0.12,0.08,0.82,1.00,0.82,-0.76
1333,10.00,14.93,0.00,0.00,0.00,2.00,1.00,0.00,0.00
1334,10.00,17.23,0.00,0.00,0.00,1.00,0.00,0.50,-2.50
1336,10.00,14.30,0.17,0.15,0.02,0.98,1.48,0.35,-0.29
1338,9.00,19.70,0.28,0.28,0.17,1.83,2.41,0.76,-0.05
1339,10.00,14.31,0.31,0.26,0.00,1.49,2.31,0.09,-0.03
1341,9.00,20.30,0.00,0.19,0.02,1.16,0.90,1.18,-0.05
1342,10.00,13.51,0.03,0.13,0.17,0.60,1.17,0.27,-0.58
1348,9.00,16.83,0.13,0.17,0.09,1.43,1.53,1.49,0.31
1349,9.00,4.42,0.00,0.00,0.00,0.33,0.00,0.00,
1350,10.00,12.49,0.00,0.00,0.00,0.00,0.00,1.40,0.00
1355,9.00,11.30,0.00,0.00,0.00,12.00,6.00,5.00,-2.00
1356,10.00,13.92,0.08,0.08,0.08,0.85,1.54,0.38,-0.30
1366,10.00,16.75,0.51,0.28,0.17,1.30,2.45,0.23,-0.02
1370,10.00,18.89,0.40,0.33,0.22,1.22,1.87,0.38,0.45
1371,10.00,13.34,0.14,0.24,0.00,0.69,1.21,0.14,-0.36
1373,10.00,12.48,0.00,0.00,0.00,2.20,4.60,0.00,-1.50
1377,10.00,12.95,0.25,0.00,0.25,1.75,1.00,0.00,0.00
1380,9.00,14.90,0.00,0.29,0.00,0.71,0.71,1.14,-0.17
1382,10.00,8.78,0.10,0.05,0.00,0.60,1.45,0.10,-0.80
1385,10.00,7.69,0.10,0.30,0.00,1.30,1.40,0.20,-0.71
1389,9.00,5.87,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1395,9.00,16.56,0.17,0.08,0.00,2.42,1.33,1.08,-0.44
1396,9.00,20.33,0.30,0.27,0.11,1.43,2.16,0.84,-0.70
1398,9.00,17.45,0.00,0.10,0.05,1.57,0.81,0.71,-0.39
1410,9.00,17.04,0.00,0.00,0.10,1.50,0.80,0.90,1.14
1417,10.00,17.83,0.50,0.25,0.00,1.50,2.50,1.00,-1.25
1421,10.00,18.64,0.83,0.37,0.15,2.76,4.73,0.32,0.32
1431,9.00,15.64,0.02,0.07,0.02,1.12,0.81,1.43,-0.15
1432,10.00,12.99,0.13,0.21,0.03,1.18,1.44,0.18,0.30
1440,10.00,22.27,0.51,0.12,0.10,2.00,3.20,1.44,-1.18
1441,9.00,12.42,0.05,0.03,0.08,0.70,0.89,0.43,0.20
1445,9.00,21.09,0.33,0.67,0.00,1.67,2.11,0.56,0.25
1449,9.00,16.28,0.00,0.00,0.00,0.00,0.00,0.33,1.50
1451,10.00,13.33,0.29,0.18,0.00,1.41,2.53,0.47,-1.00
1452,9.00,17.18,0.00,0.03,0.08,0.53,0.19,1.17,-0.97
1455,9.00,12.76,0.00,0.09,0.00,0.77,0.27,0.50,-0.33
1467,9.00,17.41,0.00,0.00,0.00,1.50,1.50,0.25,-1.25
1470,10.00,12.09,0.34,0.13,0.06,0.81,1.89,0.19,-0.77
1472,10.00,17.04,0.89,0.41,0.14,3.08,4.39,0.54,0.07
1478,10.00,17.03,0.74,0.45,0.28,2.28,3.91,0.30,-0.09
1481,10.00,21.87,0.55,0.79,0.20,1.98,3.56,0.26,-0.28
1482,10.00,12.89,0.04,0.04,0.00,0.46,0.64,0.61,-0.22
1488,9.00,11.44,0.00,0.08,0.00,1.15,0.85,0.15,-0.62
1491,10.00,12.47,0.35,0.14,0.05,1.60,2.12,0.23,0.38
1493,10.00,17.54,0.47,0.05,0.26,2.11,3.53,0.79,-0.06
1494,9.00,15.68,0.62,0.23,0.23,2.31,4.31,0.15,0.50
1504,10.00,12.10,0.11,0.11,0.06,1.22,2.28,0.22,-0.18
1505,10.00,15.85,0.24,0.30,0.05,2.24,2.46,0.41,-0.16
1506,10.00,14.36,0.25,0.12,0.00,1.12,1.88,0.12,-0.12
1510,10.00,14.73,0.25,0.25,0.00,1.25,2.00,0.00,-0.67
1511,10.00,11.03,0.25,0.00,0.00,1.00,0.75,0.75,-1.75
1513,9.00,21.62,0.00,0.67,0.00,1.67,1.00,1.67,-0.67
1515,10.00,23.04,0.33,0.33,0.07,2.63,2.89,0.63,-0.71
1518,10.00,13.26,0.21,0.07,0.14,0.43,1.43,0.29,-0.20
1521,9.00,19.84,0.13,0.33,0.07,1.13,1.13,0.73,-0.79
1523,9.00,17.50,0.06,0.08,0.08,1.36,1.17,0.81,-0.22
1525,10.00,14.10,0.50,0.17,0.00,2.33,2.33,0.33,-0.60
1526,10.00,6.60,0.33,0.00,0.00,0.00,1.00,0.00,-0.33
1531,10.00,15.75,0.00,1.00,0.00,4.00,3.00,0.00,
1535,9.00,15.35,0.05,0.05,0.03,0.71,0.47,0.55,-0.09
1536,9.00,15.95,0.03,0.10,0.10,1.32,0.76,1.01,-0.18
1537,10.00,15.55,0.37,0.24,0.10,1.00,1.95,0.20,0.36
1538,10.00,16.56,0.00,0.00,0.00,1.00,1.00,0.50,-0.67
1539,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1540,10.00,15.49,0.00,0.33,0.00,1.33,0.67,1.33,0.67
1541,10.00,21.10,0.60,0.40,0.00,1.00,3.40,0.20,0.20
1546,9.00,17.46,0.02,0.17,0.02,0.98,0.91,0.76,-0.23
1547,10.00,11.55,0.10,0.23,0.07,0.80,1.17,0.17,0.04
1549,10.00,14.04,0.24,0.28,0.03,1.48,2.41,0.19,0.05
1550,9.00,14.96,0.08,0.07,0.01,1.51,1.48,0.68,0.16
1551,9.00,17.64,0.08,0.21,0.05,2.19,1.87,0.74,-0.23
1552,10.00,8.73,0.00,0.08,0.04,0.33,0.46,0.46,-0.61
1556,10.00,14.72,0.19,0.10,0.05,1.12,1.64,0.31,-0.70
1558,10.00,9.50,0.00,0.12,0.00,0.31,0.56,0.19,0.11
1559,9.00,13.58,0.00,0.04,0.04,0.38,0.08,0.73,-0.29
1560,9.00,15.33,0.00,0.50,0.00,0.00,0.00,0.00,1.00
1562,9.00,18.80,0.15,0.15,0.15,0.62,1.08,0.38,0.58
1566,10.00,14.67,0.00,0.00,0.00,1.29,0.71,0.57,-0.40
1567,9.00,12.94,0.00,0.00,0.00,0.50,0.50,1.50,-1.67
1568,10.00,12.69,0.35,0.20,0.05,2.40,3.10,0.15,0.14
1570,10.00,16.33,0.47,0.38,0.21,1.40,3.06,0.38,-0.39
1571,10.00,7.76,0.00,0.00,0.00,0.21,0.71,0.07,-0.78
1572,9.00,20.05,0.31,0.25,0.33,1.56,3.22,0.42,-0.89
1575,10.00,12.02,0.38,0.24,0.10,1.10,2.24,0.19,0.36
1576,10.00,16.76,0.35,0.51,0.29,1.18,2.51,0.29,0.00
1577,9.00,17.55,0.12,0.10,0.00,1.17,1.10,1.22,0.09
1578,10.00,20.46,0.40,0.60,0.20,1.20,3.20,0.20,-0.20
1582,10.00,13.60,0.31,0.18,0.02,0.96,1.38,0.11,0.44
1600,9.00,15.02,0.07,0.15,0.07,1.08,0.83,0.52,0.77
1612,9.00,12.46,0.33,0.00,0.33,1.67,2.00,0.00,0.00
1618,10.00,12.41,0.20,0.07,0.07,0.40,0.73,0.47,-0.20
1619,9.00,15.61,0.06,0.06,0.00,1.75,1.00,0.81,0.77
1619,10.00,15.95,0.09,0.18,0.00,1.36,0.91,1.27,0.33
1670,10.00,24.30,1.00,0.00,0.00,4.00,7.00,0.50,-2.00
1713,9.00,17.07,0.05,0.16,0.05,2.79,2.32,0.47,1.62
1829,10.00,22.98,1.50,1.50,1.00,3.00,4.50,0.00,3.00
1905,9.00,24.87,0.00,0.00,0.00,0.00,2.00,1.00,-0.50
1909,10.00,15.44,0.50,0.50,0.00,3.25,2.50,0.00,2.00
1910,10.00,15.51,0.05,0.00,0.00,1.10,1.38,0.71,0.40
1911,10.00,15.97,0.62,0.38,0.08,1.38,2.69,0.12,1.08
1912,10.00,15.65,0.50,0.29,0.07,1.54,2.75,0.43,0.41
1916,10.00,13.76,0.43,0.43,0.00,0.86,1.43,0.29,0.20
1917,10.00,15.46,1.00,0.50,0.25,2.50,3.75,0.00,2.67
1919,10.00,10.96,0.31,0.15,0.00,1.31,1.23,0.23,-0.33
1922,9.00,14.92,0.00,0.15,0.05,0.55,0.35,0.50,0.82
1924,9.00,12.36,0.30,0.30,0.00,0.80,0.20,0.30,1.88
1926,9.00,12.25,0.04,0.00,0.08,0.92,0.83,0.54,0.21
1936,10.00,17.48,1.27,0.68,0.05,3.59,6.05,0.50,1.27
1946,9.00,17.73,0.33,0.00,0.00,1.67,2.00,0.00,-1.33
1948,10.00,18.57,0.00,0.00,0.00,3.00,4.50,0.00,-2.50
2029,10.00,9.72,0.00,0.00,0.00,1.00,3.00,1.00,
2051,10.00,15.79,0.65,0.28,0.10,2.19,3.85,0.07,0.10
2052,9.00,9.64,0.00,0.03,0.00,0.37,0.37,0.32,-0.51
2057,10.00,14.49,0.21,0.18,0.11,0.89,1.92,0.20,0.27
2059,10.00,6.48,0.02,0.07,0.02,0.14,0.48,0.31,-0.30
2066,9.00,22.23,0.07,0.16,0.09,1.35,2.04,1.25,0.19
2068,9.00,23.77,0.14,0.23,0.08,1.20,1.97,1.89,0.13
2070,10.00,11.05,0.29,0.33,0.00,0.76,1.33,0.00,0.46
2071,10.00,21.85,0.20,0.70,0.00,2.40,2.20,0.40,0.89
2072,10.00,21.89,0.62,0.25,0.38,3.38,5.88,0.38,0.00
2132,9.00,11.77,0.00,0.00,0.33,0.00,0.67,0.00,1.00
2134,10.00,12.04,1.00,0.33,0.33,2.33,4.33,0.00,1.50
2155,10.00,10.52,0.08,0.17,0.08,1.62,1.58,0.12,0.00
2194,10.00,19.24,0.57,0.36,0.11,1.50,3.46,0.84,0.56
2203,10.00,13.29,0.37,0.31,0.07,1.60,3.30,0.14,0.07
2204,10.00,11.13,0.11,0.00,0.06,0.33,0.94,0.39,0.53
2205,10.00,14.13,0.85,0.15,0.08,1.62,3.00,0.08,-0.15
2209,9.00,17.44,0.10,0.13,0.04,0.59,0.88,0.36,-0.55
2210,10.00,13.79,0.21,0.38,0.14,0.97,2.38,0.07,-0.25
2211,10.00,9.62,0.28,0.00,0.00,0.33,1.22,0.17,-0.50
2212,10.00,14.36,0.37,0.34,0.10,1.49,2.78,0.17,-0.45
2213,9.00,7.05,0.00,0.00,0.00,0.00,1.33,0.00,-0.50
